,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,month,year,m2
1837852,2020-776886,2020-02-27,1,Vente,97000.0,34.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,372,21.52,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.76756,48.853979,2,2020,4409.090909090909
1837856,2020-776888,2020-02-14,1,Vente,264814.0,,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,140,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,2,2020,
1837857,2020-776888,2020-02-14,1,Vente,264814.0,,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,139,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,2,2020,
1837863,2020-776892,2020-02-21,1,Vente,370000.0,8.0,,RUE DES MARNONS,0127,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0407,,,,,,,,,,,,,0,1.0,Maison,116.0,5.0,S,sols,,,235.0,2.817105,48.84731,2,2020,3189.655172413793
1837937,2020-776933,2020-03-06,1,Vente,185000.0,8.0,P,RUE DE LA HOUE,0087,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0438,,,126,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812858,48.870326,3,2020,
1837938,2020-776933,2020-03-06,1,Vente,185000.0,94.0,,RUE DES LABOURS,0079,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0438,,,20,42.7,,,,,,,,,1,2.0,Appartement,42.0,2.0,,,,,,2.812858,48.870326,3,2020,4404.761904761905
1837954,2020-776943,2020-02-24,1,Vente,204000.0,6.0,,RUE DE VIENNE,0530,77144.0,77307,Montévrain,77,,,77307000ZA0249,,,386,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760611,48.856017,2,2020,
1837955,2020-776943,2020-02-24,1,Vente,204000.0,8.0,,RUE DE VIENNE,0530,77144.0,77307,Montévrain,77,,,77307000ZA0249,,,207,,,,,,,,,,1,2.0,Appartement,39.0,2.0,,,,,,2.760611,48.856017,2,2020,5230.7692307692305
1837987,2020-776962,2020-02-28,1,Vente,203000.0,38.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0193,,,174,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7636,48.853044,2,2020,
1837988,2020-776962,2020-02-28,1,Vente,203000.0,38.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0193,,,139,,50,52.63,,,,,,,2,2.0,Appartement,54.0,2.0,,,,,,2.7636,48.853044,2,2020,3759.259259259259
1837999,2020-776971,2020-02-20,1,Vente,250000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,213,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,2,2020,
1838000,2020-776971,2020-02-20,1,Vente,250000.0,17.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,74,63.85,,,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,2.762698,48.855472,2,2020,3906.25
1838001,2020-776971,2020-02-20,1,Vente,250000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,162,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,2,2020,
1838002,2020-776971,2020-02-20,1,Vente,250000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,161,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,2,2020,
1838021,2020-776982,2020-02-24,1,Vente,180000.0,9001.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,55,12.5,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76756,48.853979,2,2020,
1838022,2020-776982,2020-02-24,1,Vente,180000.0,36.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,457,28.71,,,,,,,,,1,2.0,Appartement,31.0,2.0,,,,,,2.76756,48.853979,2,2020,5806.451612903225
1838046,2020-776994,2020-02-20,1,Vente,95000.0,40.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,306,27.57,,,,,,,,,1,2.0,Appartement,27.0,1.0,,,,,,2.76756,48.853979,2,2020,3518.5185185185187
1838047,2020-776994,2020-02-20,1,Vente,95000.0,9001.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,73,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76756,48.853979,2,2020,
1838071,2020-777002,2020-02-28,1,Vente,559828.0,71.0,,RUE BOUCLE BELLE JOSEPHINE,0033,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB1128,,,,,,,,,,,,,0,1.0,Maison,125.0,4.0,S,sols,,,428.0,2.819611,48.872895,2,2020,4478.624
1838121,2020-777034,2020-03-04,1,Vente,344000.0,5.0,,CLOS LE CLOS ROSE,0044,77700.0,77449,Serris,77,,,77449000AD0419,,,,,,,,,,,,,0,1.0,Maison,81.0,4.0,S,sols,,,306.0,2.779904,48.849625,3,2020,4246.913580246914
1838127,2020-777038,2020-02-18,1,Vente,257800.0,16.0,P,RUE DU CLOS GIRARD,0124,77700.0,77111,Chessy,77,,,77111000YA0196,,,855,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772804,48.879199,2,2020,
1838128,2020-777038,2020-02-18,1,Vente,257800.0,16.0,P,RUE DU CLOS GIRARD,0124,77700.0,77111,Chessy,77,,,77111000YA0196,,,852,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772804,48.879199,2,2020,
1838129,2020-777038,2020-02-18,1,Vente,257800.0,18.0,,RUE DU CLOS GIRARD,0124,77700.0,77111,Chessy,77,,,77111000YA0196,,,302,65.57,,,,,,,,,1,2.0,Appartement,65.0,3.0,,,,,,2.772804,48.879199,2,2020,3966.153846153846
1838143,2020-777046,2020-02-28,1,Vente,220000.0,8.0,,RUE DE LA MARNE,0360,77700.0,77111,Chessy,77,,,77111000AE0329,,,,,,,,,,,,,0,1.0,Maison,50.0,3.0,S,sols,,,61.0,2.764365,48.880011,2,2020,4400.0
1838144,2020-777046,2020-02-28,1,Vente,220000.0,10.0,,RUE DE LA MARNE,0360,77700.0,77111,Chessy,77,,,77111000AE0330,,,1,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76443,48.880015,2,2020,
1838230,2020-777090,2020-02-19,1,Vente,203000.0,44.0,,RUE DE MAGNY,0120,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0010,,,2044,55.41,2092,,,,,,,,2,2.0,Appartement,55.0,3.0,,,,,,2.820078,48.849716,2,2020,3690.909090909091
1838231,2020-777090,2020-02-19,1,Vente,203000.0,6.0,B,RUE DES VENVOLLES,0224,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0010,,,2112,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820078,48.849716,2,2020,
1838272,2020-777115,2020-03-06,1,Vente,1000000.0,34.0,,RUE DU CLOS GIRARD,0124,77700.0,77111,Chessy,77,,,77111000YA0503,,,,,,,,,,,,,0,1.0,Maison,236.0,7.0,S,sols,,,500.0,2.774934,48.8798,3,2020,4237.28813559322
1838273,2020-777115,2020-03-06,1,Vente,1000000.0,34.0,,RUE DU CLOS GIRARD,0124,77700.0,77111,Chessy,77,,,77111000YA0503,,,,,,,,,,,,,0,1.0,Maison,236.0,7.0,AG,terrains d'agrément,PARC,Parc,311.0,2.774934,48.8798,3,2020,4237.28813559322
1838274,2020-777116,2020-02-27,1,Vente,172500.0,12.0,B,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,74,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815999,48.849182,2,2020,
1838275,2020-777116,2020-02-27,1,Vente,172500.0,14.0,,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,25,50.99,,,,,,,,,1,2.0,Appartement,53.0,3.0,,,,,,2.815999,48.849182,2,2020,3254.7169811320755
1838301,2020-777129,2020-02-27,1,Vente,342000.0,1.0,,RUE DE STOCKHOLM,0484,77144.0,77307,Montévrain,77,,,77307000ZA0305,,,65,81.13,,,,,,,,,1,2.0,Appartement,81.0,4.0,,,,,,2.763196,48.858521,2,2020,4222.222222222223
1838302,2020-777129,2020-02-27,1,Vente,342000.0,1.0,,RUE DE STOCKHOLM,0484,77144.0,77307,Montévrain,77,,,77307000ZA0305,,,131,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763196,48.858521,2,2020,
1838303,2020-777129,2020-02-27,1,Vente,342000.0,1.0,,RUE DE STOCKHOLM,0484,77144.0,77307,Montévrain,77,,,77307000ZA0305,,,130,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763196,48.858521,2,2020,
1838314,2020-777135,2020-03-05,1,Vente,230000.0,38.0,,RUE DES MARNONS,0127,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0357,,,19,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.817439,48.848325,3,2020,
1838315,2020-777135,2020-03-05,1,Vente,230000.0,38.0,,RUE DES MARNONS,0127,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0357,,,10,68.34,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,2.817439,48.848325,3,2020,3333.3333333333335
1838323,2020-777138,2020-03-06,1,Vente,250000.0,8.0,P,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3510,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818068,48.844633,3,2020,
1838324,2020-777138,2020-03-06,1,Vente,250000.0,8.0,P,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3511,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818068,48.844633,3,2020,
1838325,2020-777138,2020-03-06,1,Vente,250000.0,8.0,,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3205,65.39,,,,,,,,,1,1.0,Maison,65.0,3.0,,,,,,2.818068,48.844633,3,2020,3846.153846153846
1838341,2020-777145,2020-02-10,1,Vente,212000.0,12.0,B,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,96,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815999,48.849182,2,2020,
1838342,2020-777145,2020-02-10,1,Vente,212000.0,12.0,,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,35,56.71,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.815999,48.849182,2,2020,3593.2203389830506
1838357,2020-777154,2020-02-27,1,Vente,280000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,285,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,2,2020,
1838358,2020-777154,2020-02-27,1,Vente,280000.0,4.0,,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,129,64.22,,,,,,,,,1,2.0,Appartement,64.0,4.0,,,,,,2.7621,48.866946,2,2020,4375.0
1838365,2020-777159,2020-02-28,1,Vente,194000.0,52.0,,RUE DES BERGES,0021,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0125,,,31,53.76,,,,,,,,,1,2.0,Appartement,55.0,3.0,,,,,,2.815766,48.849664,2,2020,3527.2727272727275
1838366,2020-777159,2020-02-28,1,Vente,194000.0,40.0,B,RUE DES BERGES,0021,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0125,,,77,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815766,48.849664,2,2020,
1838371,2020-777162,2020-03-11,1,Vente,217000.0,28.0,,ALL DE DUBLIN,0135,77144.0,77307,Montévrain,77,,,77307000ZA0210,,,109,45.05,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.764576,48.853552,3,2020,4822.222222222223
1838372,2020-777162,2020-03-11,1,Vente,217000.0,9001.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0210,,,636,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.764576,48.853552,3,2020,
1838379,2020-777166,2020-03-12,1,Vente,235000.0,22.0,,RUE DE LA HOUE,0087,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB1157,,,616,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.813762,48.870283,3,2020,
1838380,2020-777166,2020-03-12,1,Vente,235000.0,22.0,,RUE DE LA HOUE,0087,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB1157,,,515,56.83,,,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,2.813762,48.870283,3,2020,4196.428571428572
1838384,2020-777170,2020-03-09,1,Vente,329000.0,9001.0,,RUE DE LA GALMY,0246,77700.0,77111,Chessy,77,,,77111000AL0064,,,1263,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772307,48.856432,3,2020,
1838385,2020-777170,2020-03-09,1,Vente,329000.0,2.0,,RUE DE LA GALMY,0246,77700.0,77111,Chessy,77,,,77111000AL0064,,,1049,68.59,,,,,,,,,1,2.0,Appartement,67.0,3.0,,,,,,2.772307,48.856432,3,2020,4910.44776119403
1838397,2020-777176,2020-02-27,1,Vente,255000.0,63.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,12,62.4,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,2.7621,48.866946,2,2020,4112.903225806452
1838398,2020-777176,2020-02-27,1,Vente,255000.0,4.0,P,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1518,,,238,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,2,2020,
1838436,2020-777196,2020-03-06,1,Vente en l'état futur d'achèvement,452160.0,2.0,,CRS DU RHIN,0210,77700.0,77449,Serris,77,,,77449000AC0294,,,26,21.11,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,21.0,0.0,,,,,,2.78378,48.857077,3,2020,21531.428571428572
1838438,2020-777196,2020-03-06,1,Vente en l'état futur d'achèvement,452160.0,2.0,,CRS DU RHIN,0210,77700.0,77449,Serris,77,,,77449000AC0294,,,32,20.37,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,21.0,0.0,,,,,,2.78378,48.857077,3,2020,21531.428571428572
1838512,2020-777230,2020-03-04,1,Vente,330000.0,17.0,,GR GRANDE RUE,0140,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0293,,,163,,84,,97,83.77,,,,,3,2.0,Appartement,80.0,5.0,,,,,,2.815097,48.865945,3,2020,4125.0
1838513,2020-777230,2020-03-04,1,Vente,330000.0,9017.0,,GR GRANDE RUE,0140,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0293,,,83,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815097,48.865945,3,2020,
1838514,2020-777230,2020-03-04,1,Vente,330000.0,9017.0,,GR GRANDE RUE,0140,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0293,,,170,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815097,48.865945,3,2020,
1838519,2020-777233,2020-03-02,1,Vente,230000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,612,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,3,2020,
1838520,2020-777233,2020-03-02,1,Vente,230000.0,62.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,22,60.4,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,2.759956,48.871348,3,2020,3833.3333333333335
1838521,2020-777233,2020-03-02,1,Vente,230000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,315,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,3,2020,
1838528,2020-777238,2020-03-02,1,Vente,260000.0,68.0,,RUE DU PONCELET,0165,77700.0,77449,Serris,77,,,77449000AD0294,,,,,,,,,,,,,0,1.0,Maison,94.0,4.0,S,sols,,,313.0,2.779791,48.846834,3,2020,2765.9574468085107
1838561,2020-777254,2020-03-09,1,Vente,329150.0,1.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,77449000AC0309,,,184,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787538,48.853941,3,2020,
1838562,2020-777254,2020-03-09,1,Vente,329150.0,4.0,B,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0309,,,168,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787538,48.853941,3,2020,
1838563,2020-777254,2020-03-09,1,Vente,329150.0,1.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,77449000AC0309,,,4,70.89,,,,,,,,,1,2.0,Appartement,70.0,3.0,,,,,,2.787538,48.853941,3,2020,4702.142857142857
1838580,2020-777263,2020-02-28,1,Vente,170000.0,87.0,,RUE DES LABOURS,0079,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0843,,,22,,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.812047,48.870759,2,2020,4473.684210526316
1838581,2020-777263,2020-02-28,1,Vente,170000.0,85.0,,RUE DES LABOURS,0079,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0843,,,61,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812047,48.870759,2,2020,
1838607,2020-777277,2020-02-25,1,Vente,172000.0,25.0,,RUE DU MOULIN A VENT,0105,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0278,,,16,40.51,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.813132,48.866175,2,2020,4300.0
1838608,2020-777277,2020-02-25,1,Vente,172000.0,25.0,,RUE DU MOULIN A VENT,0105,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0278,,,64,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.813132,48.866175,2,2020,
1838615,2020-777283,2020-03-06,1,Vente,325000.0,3.0,,RUE DES CINELLES,0044,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0193,,,,,,,,,,,,,0,1.0,Maison,85.0,5.0,S,sols,,,185.0,2.813797,48.847746,3,2020,3823.529411764706
1838620,2020-777286,2020-02-21,1,Vente,255000.0,52.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0188,,,166,64.27,,,,,,,,,1,2.0,Appartement,66.0,3.0,,,,,,2.763609,48.8543,2,2020,3863.6363636363635
1838621,2020-777286,2020-02-21,1,Vente,255000.0,9001.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0188,,,28,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763609,48.8543,2,2020,
1838622,2020-777286,2020-02-21,1,Vente,255000.0,9001.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0188,,,27,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763609,48.8543,2,2020,
1838636,2020-777293,2020-03-13,1,Vente,347000.0,22.0,,RUE DES PETITES VIGNES,0166,77700.0,77018,Bailly-Romainvilliers,77,,,770180000A0807,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,134.0,2.825086,48.845784,3,2020,3855.5555555555557
1838663,2020-777308,2020-03-13,1,Vente,440000.0,1.0,,RUE DES CELTES,0030,77700.0,77449,Serris,77,,,77449000AC0323,,,18,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,96.0,0.0,,,,,,2.786552,48.857418,3,2020,4583.333333333333
1838790,2020-777353,2020-03-16,1,Vente,181400.0,36.0,P,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,397,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.761009,48.871225,3,2020,
1838791,2020-777353,2020-03-16,1,Vente,181400.0,36.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,227,,24,39.23,,,,,,,2,2.0,Appartement,39.0,2.0,,,,,,2.761009,48.871225,3,2020,4651.282051282052
1838809,2020-777363,2020-03-05,1,Vente,155500.0,11.0,,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0288,,,3,28.28,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.813347,48.866869,3,2020,5553.571428571428
1838810,2020-777363,2020-03-05,1,Vente,155500.0,11.0,P,RUE DES FERMES,0064,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0288,,,56,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.813347,48.866869,3,2020,
1838897,2020-777408,2020-03-16,1,Vente,12000.0,9001.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,96,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76756,48.853979,3,2020,
1838905,2020-777413,2020-03-13,1,Vente,196250.0,9001.0,,CHE DES VERGERS,0592,77700.0,77111,Chessy,77,,,77111000AH0120,,,106,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765859,48.876907,3,2020,
1838906,2020-777413,2020-03-13,1,Vente,196250.0,2.0,,CHE DES VERGERS,0592,77700.0,77111,Chessy,77,,,77111000AH0120,,,11,40.06,191,,,,,,,,2,2.0,Appartement,40.0,2.0,,,,,,2.765859,48.876907,3,2020,4906.25
1838907,2020-777414,2020-03-12,1,Vente,10000.0,38.0,P,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0210,,,160,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786107,48.855312,3,2020,
1838908,2020-777415,2020-03-11,1,Vente,265000.0,5.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,418,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,3,2020,
1838909,2020-777415,2020-03-11,1,Vente,265000.0,45.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0259,,,216,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,3,2020,
1838910,2020-777415,2020-03-11,1,Vente,265000.0,11.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,78,70.32,,,,,,,,,1,2.0,Appartement,78.0,3.0,,,,,,2.784357,48.856868,3,2020,3397.4358974358975
1838911,2020-777415,2020-03-11,1,Vente,265000.0,5.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,419,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,3,2020,
1838916,2020-777418,2020-03-03,1,Vente,164500.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,155,32.65,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.78639,48.855954,3,2020,5140.625
1839071,2020-777487,2020-03-26,1,Vente,295600.0,4.0,C,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0318,,,113,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787668,48.853321,3,2020,
1839072,2020-777487,2020-03-26,1,Vente,295600.0,4.0,C,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0318,,,91,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787668,48.853321,3,2020,
1839073,2020-777487,2020-03-26,1,Vente,295600.0,4.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0318,,,33,68.07,,,,,,,,,1,2.0,Appartement,68.0,3.0,,,,,,2.787668,48.853321,3,2020,4347.058823529412
1839074,2020-777487,2020-03-26,1,Vente,295600.0,4.0,C,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0318,,,50,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787668,48.853321,3,2020,
1839083,2020-777492,2020-03-06,1,Vente,199000.0,8.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0191,,,81,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762352,48.854315,3,2020,
1839084,2020-777492,2020-03-06,1,Vente,199000.0,8.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0191,,,29,42.12,,,,,,,,,1,2.0,Appartement,42.0,2.0,,,,,,2.762352,48.854315,3,2020,4738.0952380952385
1839115,2020-777510,2020-03-26,1,Vente,320000.0,9002.0,,BD ROBERT THIBOUST,0220,77700.0,77449,Serris,77,,,77449000AH0106,,,33,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.790716,48.842257,3,2020,
1839116,2020-777510,2020-03-26,1,Vente,320000.0,12.0,B,BD ROBERT THIBOUST,0220,77700.0,77449,Serris,77,,,77449000AH0106,,,5,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.790716,48.842257,3,2020,
1839117,2020-777510,2020-03-26,1,Vente,320000.0,12.0,,BD ROBERT THIBOUST,0220,77700.0,77449,Serris,77,,,77449000AH0106,,,4,98.42,,,,,,,,,1,1.0,Maison,80.0,4.0,,,,,,2.790716,48.842257,3,2020,4000.0
1839119,2020-777512,2020-03-11,1,Vente,293050.0,2.0,,RUE DES ECURIES,0204,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0986,,,14,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.81913,48.870253,3,2020,
1839120,2020-777512,2020-03-11,1,Vente,293050.0,2.0,,RUE DES ECURIES,0204,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0986,,,13,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.81913,48.870253,3,2020,
1839121,2020-777512,2020-03-11,1,Vente,293050.0,2.0,,RUE DES ECURIES,0204,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0986,,,1,72.11,,,,,,,,,1,2.0,Appartement,72.0,4.0,,,,,,2.81913,48.870253,3,2020,4070.1388888888887
1839151,2020-777531,2020-03-20,1,Vente,399000.0,1.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0180,,,1142,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.773287,48.856705,3,2020,
1839152,2020-777531,2020-03-20,1,Vente,399000.0,5.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0180,,,1043,87.85,,,,,,,,,1,2.0,Appartement,90.0,3.0,,,,,,2.773287,48.856705,3,2020,4433.333333333333
