,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_commune,nom_commune,nombre_lots,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,month,year,m2
2564728,2018-1076310,2018-09-24,Vente,160000.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,53.0,3.0,2.815999,48.849182,9,2018,
2564812,2018-1076361,2018-09-26,Vente,227000.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,62.0,3.0,2.76312,48.854849,9,2018,
2564844,2018-1076380,2018-09-21,Vente,224000.0,RUE DES FERMES,77111,Chessy,2,Appartement,64.0,3.0,2.76691,48.877187,9,2018,6222.222222222223
2564877,2018-1076395,2018-09-25,Vente,318000.0,RUE DU TAHURIAU,77018,Bailly-Romainvilliers,1,Appartement,100.0,5.0,2.823924,48.851721,9,2018,2628.099173553719
2564955,2018-1076418,2018-10-03,Vente,132000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,36.0,2.0,2.758432,48.866784,10,2018,1517.2413793103449
2564961,2018-1076421,2018-10-01,Vente,88000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,20.0,1.0,2.76756,48.853979,10,2018,
2564980,2018-1076435,2018-09-27,Vente,158000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,60.0,3.0,2.815862,48.867012,9,2018,
2565016,2018-1076452,2018-09-24,Vente,90000.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,21.0,1.0,2.81279,48.863821,9,2018,2812.5
2565039,2018-1076467,2018-10-03,Vente,135000.0,RUE DE MAGNY,77018,Bailly-Romainvilliers,1,Appartement,35.0,2.0,2.820078,48.849716,10,2018,1250.0
2565161,2018-1076528,2018-10-01,Vente,165000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,47.0,2.0,2.765754,48.855891,10,2018,
2565214,2018-1076554,2018-09-21,Vente,168000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,59.0,3.0,2.815862,48.867012,9,2018,
2565303,2018-1076571,2018-09-21,Vente,234500.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,61.0,3.0,2.815647,48.86949,9,2018,
2565338,2018-1076593,2018-10-05,Vente,226000.0,RUE DE PRAGUE,77307,Montévrain,2,Appartement,65.0,3.0,2.762352,48.854315,10,2018,869.2307692307693
2565359,2018-1076606,2018-09-20,Vente,202000.0,AV DES FRENES,77307,Montévrain,2,Appartement,54.0,3.0,2.761009,48.871225,9,2018,
2565392,2018-1076624,2018-09-18,Vente,265000.0,RUE DE STOCKHOLM,77307,Montévrain,1,Appartement,63.0,3.0,2.763196,48.858521,9,2018,2977.5280898876404
2565445,2018-1076653,2018-09-20,Vente,182400.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,42.0,2.0,2.763609,48.8543,9,2018,4145.454545454545
2565635,2018-1076763,2018-10-05,Vente,88000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,10,2018,1035.2941176470588
2565790,2018-1076846,2018-10-12,Vente,133000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,40.0,2.0,2.758432,48.866784,10,2018,
2565791,2018-1076847,2018-10-05,Vente,268900.0,AV DES FRENES,77307,Montévrain,3,Appartement,70.0,3.0,2.761009,48.871225,10,2018,
2565845,2018-1076865,2018-09-20,Vente,260000.0,PL D AMILLY,77449,Serris,1,Appartement,78.0,4.0,2.787103,48.843547,9,2018,7878.787878787879
2565863,2018-1076873,2018-09-20,Vente,373000.0,PASS DU VIEUX CHENE,77111,Chessy,1,Appartement,80.0,4.0,2.761562,48.877172,9,2018,5738.461538461538
2565886,2018-1076877,2018-10-04,Vente,80000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,10,2018,
2565888,2018-1076878,2018-09-21,Vente,208000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,61.0,3.0,2.762698,48.855472,9,2018,
2565909,2018-1076888,2018-09-25,Vente,238500.0,AV DES FRENES,77307,Montévrain,1,Appartement,65.0,3.0,2.759956,48.871348,9,2018,2484.375
2566026,2018-1076952,2018-10-05,Vente,430000.0,RUE DES CELTES,77449,Serris,1,Appartement,91.0,4.0,2.786552,48.857418,10,2018,
2566124,2018-1076992,2018-09-27,Vente,209000.0,RUE DE BELLESANE,77018,Bailly-Romainvilliers,1,Appartement,58.0,3.0,2.815374,48.848782,9,2018,
2566208,2018-1077035,2018-09-26,Vente,360000.0,RUE DE PRAGUE,77307,Montévrain,2,Appartement,103.0,5.0,2.762352,48.854315,9,2018,
2566215,2018-1077039,2018-09-28,Vente,149000.0,AV FRANCOIS MITTERRAND,77307,Montévrain,1,Appartement,55.0,2.0,2.759493,48.866719,9,2018,
2566228,2018-1077046,2018-09-25,Vente,248900.0,RUE DES ECURIES,77268,Magny-le-Hongre,1,Appartement,59.0,3.0,2.81913,48.870253,9,2018,2074.1666666666665
2566348,2018-1077105,2018-10-16,Vente,215000.0,RUE DE COPENHAGUE,77307,Montévrain,1,Appartement,64.0,3.0,2.76297,48.856848,10,2018,
2566438,2018-1077156,2018-10-01,Vente,88000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,10,2018,
2566441,2018-1077159,2018-10-01,Vente,88000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,10,2018,
2566469,2018-1077175,2018-10-01,Vente,88000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,10,2018,
2566512,2018-1077196,2018-10-15,Vente,178400.0,PL D AMILLY,77449,Serris,1,Appartement,40.0,2.0,2.787103,48.843547,10,2018,
2566557,2018-1077219,2018-10-01,Vente,93000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,10,2018,1576.2711864406779
2566575,2018-1077231,2018-10-01,Vente,102500.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,25.0,1.0,2.81279,48.863821,10,2018,813.4920634920635
2566587,2018-1077236,2018-10-02,Vente,321000.0,CRS DU TAGE,77449,Serris,1,Appartement,84.0,4.0,2.786913,48.854067,10,2018,
2566636,2018-1077258,2018-10-18,Vente,160000.0,CRS DE LA GARONNE,77449,Serris,2,Appartement,42.0,2.0,2.78621,48.852987,10,2018,
2566659,2018-1077272,2018-10-02,Vente,193000.0,CRS DE L ELBE,77449,Serris,1,Appartement,37.0,2.0,2.786552,48.857418,10,2018,
2566679,2018-1077282,2018-10-12,Vente,185000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,38.0,1.0,2.773342,48.855841,10,2018,
2566726,2018-1077303,2018-10-05,Vente,250000.0,CRS DU TAGE,77449,Serris,1,Appartement,65.0,3.0,2.786913,48.854067,10,2018,1984.126984126984
2566851,2018-1077366,2018-10-29,Vente,238857.0,RUE DU CLOS GIRARD,77111,Chessy,1,Appartement,60.0,3.0,2.769692,48.878821,10,2018,3791.3809523809523
2566882,2018-1077378,2018-10-02,Vente,200000.0,CRS DU TAGE,77449,Serris,1,Appartement,50.0,2.0,2.787668,48.853321,10,2018,
2566979,2018-1077423,2018-10-08,Vente,110000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,31.0,2.0,2.76756,48.853979,10,2018,
2567027,2018-1077451,2018-10-23,Vente,320285.0,RUE DES LIVRAINS,77111,Chessy,3,Appartement,76.0,4.0,2.774476,48.857538,10,2018,
2567034,2018-1077454,2018-10-25,Vente,105000.0,SQ PAUL GAUGUIN,77268,Magny-le-Hongre,1,Appartement,22.0,1.0,2.812375,48.862491,10,2018,1693.5483870967741
2567064,2018-1077467,2018-10-10,Vente,215000.0,RUE DES MURONS,77018,Bailly-Romainvilliers,1,Appartement,60.0,3.0,2.827091,48.853814,10,2018,1102.5641025641025
2567085,2018-1077478,2018-10-09,Vente,201000.0,CRS DU DANUBE,77449,Serris,1,Appartement,37.0,2.0,2.784357,48.856868,10,2018,
2567113,2018-1077496,2018-10-09,Vente,229000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,57.0,3.0,2.814847,48.869084,10,2018,
2567161,2018-1077520,2018-10-29,Vente,223000.0,RUE DE L EGLISE,77268,Magny-le-Hongre,1,Appartement,54.0,3.0,2.81236,48.865247,10,2018,
2567166,2018-1077523,2018-10-24,Vente,157000.0,AV DES FRENES,77307,Montévrain,1,Appartement,36.0,2.0,2.759956,48.871348,10,2018,
2567264,2018-1077566,2018-10-19,Vente,210000.0,RUE DE PARIS,77018,Bailly-Romainvilliers,2,Appartement,35.0,1.0,2.820745,48.845971,10,2018,2187.5
2567317,2018-1077589,2018-11-07,Vente,360000.0,RUE DE ROME,77307,Montévrain,1,Appartement,86.0,4.0,2.759889,48.859152,11,2018,
2567370,2018-1077623,2018-10-26,Vente,115000.0,BD DE LA MARSANGE,77018,Bailly-Romainvilliers,1,Appartement,30.0,1.0,2.818068,48.844633,10,2018,
2567415,2018-1077640,2018-10-26,Vente,129000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,36.0,2.0,2.758432,48.866784,10,2018,
2567505,2018-1077690,2018-10-11,Vente,178000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,38.0,2.0,2.814847,48.869084,10,2018,
2567563,2018-1077722,2018-10-15,Vente,79500.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,20.0,1.0,2.76756,48.853979,10,2018,
2567567,2018-1077725,2018-10-18,Vente,307000.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,84.0,4.0,2.812858,48.870326,10,2018,
2567575,2018-1077729,2018-10-15,Vente,95000.0,SQ PAUL GAUGUIN,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.812375,48.862491,10,2018,2375.0
2567589,2018-1077733,2018-10-12,Vente,184000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,53.0,3.0,2.815766,48.849664,10,2018,
2567622,2018-1077749,2018-10-18,Vente,322000.0,CRS DU TAGE,77449,Serris,1,Appartement,70.0,4.0,2.786741,48.85467,10,2018,
2567626,2018-1077751,2018-10-17,Vente,148000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,31.0,2.0,2.76756,48.853979,10,2018,804.3478260869565
2567670,2018-1077771,2018-10-19,Vente,189000.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,46.0,2.0,2.76312,48.854849,10,2018,
2567674,2018-1077773,2018-11-12,Vente,125000.0,CRS DU DANUBE,77449,Serris,1,Appartement,31.0,2.0,2.78639,48.855954,11,2018,
2567836,2018-1077845,2018-11-09,Vente,84000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,11,2018,
2567852,2018-1077852,2018-11-06,Vente,287500.0,RUE DU PUITS,77449,Serris,1,Appartement,82.0,4.0,2.785773,48.841844,11,2018,2024.6478873239437
2567854,2018-1077854,2018-11-07,Vente,150000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,60.0,3.0,2.815862,48.867012,11,2018,
2567989,2018-1077914,2018-10-26,Vente,266000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,60.0,3.0,2.772307,48.856432,10,2018,1985.0746268656717
2568008,2018-1077923,2018-10-26,Vente,284000.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,59.0,3.0,2.787572,48.858413,10,2018,2605.5045871559632
2568031,2018-1077934,2018-10-26,Vente,85000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,10,2018,1036.5853658536585
2568097,2018-1077969,2018-10-30,Vente,220000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,57.0,3.0,2.763642,48.85586,10,2018,6285.714285714285
2568110,2018-1077973,2018-11-13,Vente,323500.0,CRS DU TAGE,77449,Serris,1,Appartement,76.0,3.0,2.786741,48.85467,11,2018,
2568185,2018-1078011,2018-10-25,Vente,178000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,45.0,2.0,2.766132,48.854328,10,2018,
2568210,2018-1078023,2018-10-31,Vente,203000.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,44.0,2.0,2.787572,48.858413,10,2018,
2568275,2018-1078050,2018-11-16,Vente,185000.0,CRS DU DANUBE,77449,Serris,1,Appartement,43.0,2.0,2.78639,48.855954,11,2018,2642.8571428571427
2568293,2018-1078062,2018-11-07,Vente,139500.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,36.0,2.0,2.758432,48.866784,11,2018,
2568297,2018-1078063,2018-11-05,Vente,245000.0,AV DES FRENES,77307,Montévrain,1,Appartement,65.0,3.0,2.759956,48.871348,11,2018,5212.765957446809
2568301,2018-1078065,2018-11-08,Vente,363000.0,CRS DU TAGE,77449,Serris,1,Appartement,87.0,4.0,2.786913,48.854067,11,2018,
2568342,2018-1078092,2018-11-09,Vente,305950.0,CRS DU TAGE,77449,Serris,1,Appartement,71.0,3.0,2.786913,48.854067,11,2018,
2568465,2018-1078155,2018-10-27,Vente,155000.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,34.0,2.0,2.812858,48.870326,10,2018,
2568602,2018-1078225,2018-11-21,Vente,280000.0,PL D AMILLY,77449,Serris,1,Appartement,79.0,4.0,2.787103,48.843547,11,2018,2121.212121212121
2568692,2018-1078278,2018-11-26,Vente,205000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,43.0,2.0,2.760524,48.857234,11,2018,
2568843,2018-1078360,2018-11-09,Vente,231000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,62.0,3.0,2.763642,48.85586,11,2018,3915.2542372881358
2569103,2018-1078466,2018-11-08,Vente,280000.0,PL DE GIBRALTAR,77449,Serris,2,Appartement,66.0,3.0,2.78621,48.852987,11,2018,
2569125,2018-1078477,2018-11-30,Vente,354000.0,CRS DU TAGE,77449,Serris,1,Appartement,88.0,4.0,2.786741,48.85467,11,2018,
2569157,2018-1078489,2018-11-23,Vente,275000.0,CRS DU TAGE,77449,Serris,1,Appartement,68.0,3.0,2.786741,48.85467,11,2018,
2569166,2018-1078496,2018-11-29,Vente,322100.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,91.0,4.0,2.77269,48.855585,11,2018,2597.5806451612902
2569325,2018-1078573,2018-11-27,Vente,170000.0,SQ PAUL GAUGUIN,77268,Magny-le-Hongre,1,Appartement,47.0,2.0,2.812375,48.862491,11,2018,2125.0
2569328,2018-1078576,2018-11-23,Vente,280000.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,58.0,3.0,2.787572,48.858413,11,2018,
2569556,2018-1078691,2018-11-29,Vente,172000.0,AV FRANCOIS MITTERRAND,77307,Montévrain,1,Appartement,58.0,2.0,2.759493,48.866719,11,2018,2529.4117647058824
2569626,2018-1078723,2018-11-19,Vente,165000.0,COUR DE LA FORGE,77449,Serris,1,Appartement,40.0,2.0,2.789096,48.843444,11,2018,1460.1769911504425
2569634,2018-1078728,2018-11-27,Vente,196096.05,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,59.0,3.0,2.760877,48.857906,11,2018,1307.307
2569663,2018-1078743,2018-11-30,Vente,238000.0,AV DES FRENES,77307,Montévrain,1,Appartement,66.0,3.0,2.759956,48.871348,11,2018,
2569671,2018-1078748,2018-12-03,Vente,139000.0,RUE CERNON,77018,Bailly-Romainvilliers,1,Appartement,34.0,2.0,2.824304,48.846094,12,2018,
2569682,2018-1078756,2018-12-11,Vente,262000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,62.0,3.0,2.813773,48.86518,12,2018,4225.806451612903
2569719,2018-1078770,2018-12-06,Vente,235000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,62.0,3.0,2.814431,48.865729,12,2018,
2569721,2018-1078771,2018-11-29,Vente,209000.0,PL DE GIBRALTAR,77449,Serris,2,Appartement,56.0,2.0,2.78621,48.852987,11,2018,
2569736,2018-1078779,2018-11-20,Vente,404000.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,66.0,3.0,2.787572,48.858413,11,2018,
2569738,2018-1078779,2018-11-20,Vente,404000.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,22.0,1.0,2.787572,48.858413,11,2018,4439.56043956044
2569758,2018-1078792,2018-12-06,Vente,190000.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,47.0,2.0,2.812748,48.865878,12,2018,
2569759,2018-1078793,2018-11-30,Vente,339200.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,92.0,5.0,2.76312,48.854849,11,2018,8273.170731707318
2569770,2018-1078798,2018-12-07,Vente,304000.0,RUE DES LIVRAINS,77111,Chessy,1,Appartement,33.0,1.0,2.775748,48.857991,12,2018,
2569922,2018-1078869,2018-11-30,Vente,491000.0,CRS DU TAGE,77449,Serris,2,Appartement,96.0,4.0,2.78621,48.852987,11,2018,
2569933,2018-1078874,2018-11-27,Vente,228000.0,RUE DU CLOS GIRARD,77111,Chessy,1,Appartement,58.0,3.0,2.772804,48.879199,11,2018,
2569998,2018-1078912,2018-12-13,Vente,185000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,82.0,4.0,2.815862,48.867012,12,2018,459.0570719602978
2570005,2018-1078917,2018-12-13,Vente,188000.0,RUE DES MURONS,77018,Bailly-Romainvilliers,1,Appartement,40.0,2.0,2.827996,48.853305,12,2018,
2570013,2018-1078922,2018-12-12,Vente,187500.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,41.0,2.0,2.813347,48.866869,12,2018,
2570018,2018-1078925,2018-12-13,Vente,225000.0,ALL DES BELLES AULNES,77449,Serris,2,Appartement,60.0,3.0,2.783123,48.849555,12,2018,
2570020,2018-1078926,2018-12-13,Vente,185000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,81.0,4.0,2.815862,48.867012,12,2018,2283.9506172839506
2570079,2018-1078953,2018-12-12,Vente,310000.0,RUE DES LANVAUX,77268,Magny-le-Hongre,1,Appartement,73.0,4.0,2.817746,48.872051,12,2018,3483.14606741573
2570081,2018-1078954,2018-12-06,Vente,157000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,41.0,1.0,2.763642,48.85586,12,2018,
2570275,2018-1079063,2018-11-27,Vente,174230.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,47.0,2.0,2.765754,48.855891,11,2018,1979.8863636363637
2570282,2018-1079067,2018-12-13,Vente,232500.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,65.0,3.0,2.787419,48.849427,12,2018,1359.6491228070176
2570397,2018-1079122,2018-12-07,Vente,134000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,33.0,2.0,2.815766,48.849664,12,2018,1030.7692307692307
2570400,2018-1079123,2018-12-03,Vente,130000.0,BD DE LA MARSANGE,77018,Bailly-Romainvilliers,1,Appartement,30.0,1.0,2.818068,48.844633,12,2018,
2570405,2018-1079126,2018-12-14,Vente,220000.0,BD ROBERT THIBOUST,77449,Serris,2,Appartement,59.0,3.0,2.790716,48.842257,12,2018,
2570436,2018-1079140,2018-12-14,Vente,250000.0,PASS DU FOUR,77111,Chessy,1,Appartement,60.0,3.0,2.768978,48.878094,12,2018,1785.7142857142858
2570499,2018-1079171,2018-12-12,Vente,220000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,66.0,3.0,2.815999,48.849182,12,2018,
2570637,2018-1079243,2018-12-13,Vente,133600.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,36.0,2.0,2.758432,48.866784,12,2018,
2570783,2018-1079312,2018-12-19,Vente,235000.0,AV DES FRENES,77307,Montévrain,1,Appartement,76.0,4.0,2.759956,48.871348,12,2018,
2570891,2018-1079367,2018-12-20,Vente,200550.0,RUE DE LA HOUE,77268,Magny-le-Hongre,1,Appartement,42.0,2.0,2.813762,48.870283,12,2018,
2570903,2018-1079375,2018-12-21,Vente,142500.0,CRS DU DANUBE,77449,Serris,1,Appartement,28.0,2.0,2.78639,48.855954,12,2018,
2570945,2018-1079397,2018-12-05,Vente,378770.0,AV DES FRENES,77307,Montévrain,1,Appartement,85.0,4.0,2.759956,48.871348,12,2018,
2571030,2018-1079424,2018-12-17,Vente,290000.0,CRS DU DANUBE,77449,Serris,1,Appartement,79.0,4.0,2.775601,48.855965,12,2018,6904.761904761905
2571168,2018-1079435,2018-12-21,Vente,224000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,58.0,2.0,2.764785,48.85566,12,2018,
2571221,2018-1079462,2018-12-06,Vente,183415.0,RUE DES BERLAUDEURS,77018,Bailly-Romainvilliers,1,Appartement,51.0,3.0,2.817522,48.849251,12,2018,
2571308,2018-1079508,2018-12-19,Vente,231000.0,RUE DU MANOIR,77268,Magny-le-Hongre,1,Appartement,62.0,3.0,2.818006,48.869149,12,2018,
2571335,2018-1079522,2018-12-12,Vente,228000.0,ALL DE VARSOVIE,77307,Montévrain,2,Appartement,65.0,3.0,2.765754,48.855891,12,2018,
2571568,2018-1079615,2018-12-13,Vente,138000.0,AV DES FRENES,77307,Montévrain,1,Appartement,31.0,2.0,2.759956,48.871348,12,2018,
2571648,2018-1079659,2018-12-26,Vente,235000.0,RUE DU PRE AU PRETRE,77111,Chessy,1,Appartement,64.0,3.0,2.772804,48.879199,12,2018,
2571657,2018-1079664,2018-12-26,Vente,237500.0,RUE DES CAMPANULES,77268,Magny-le-Hongre,1,Appartement,65.0,3.0,2.814437,48.86529,12,2018,
2571682,2018-1079677,2018-12-31,Vente,72000.0,RUE DU MOULIN A VENT,77268,Magny-le-Hongre,1,Appartement,14.0,1.0,2.809717,48.867114,12,2018,
2571750,2018-1079710,2018-12-21,Vente,188110.0,ALL DES BELLES AULNES,77449,Serris,1,Appartement,44.0,2.0,2.783123,48.849555,12,2018,2687.285714285714
2571757,2018-1079712,2018-12-18,Vente,450000.0,PL NELSON MANDELA,77111,Chessy,1,Appartement,147.0,5.0,2.769722,48.858057,12,2018,
2571768,2018-1079716,2018-12-28,Vente,245000.0,PL DES FLUTIAUX,77018,Bailly-Romainvilliers,1,Appartement,70.0,3.0,2.816198,48.850775,12,2018,2247.706422018349
2571838,2018-1079733,2018-12-28,Vente,85000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,12,2018,965.9090909090909
2571877,2018-1079757,2018-12-13,Vente,325611.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,84.0,4.0,2.764785,48.85566,12,2018,7572.3488372093025
2571961,2018-1079797,2018-12-27,Vente,177500.0,RUE DES CELTES,77449,Serris,1,Appartement,34.0,1.0,2.786552,48.857418,12,2018,788.8888888888889
2572005,2018-1079818,2018-12-17,Vente,175000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,60.0,3.0,2.815862,48.867012,12,2018,
2572115,2018-1079875,2018-12-19,Vente,420474.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,99.0,3.0,2.763609,48.8543,12,2018,14015.8
2572278,2018-1079923,2018-12-28,Vente,181000.0,ESP DES GUINANDIERS,77018,Bailly-Romainvilliers,1,Appartement,57.0,3.0,2.815999,48.849182,12,2018,322.06405693950177
2572592,2018-1080062,2018-12-27,Vente,177000.0,PL DE L EUROPE,77018,Bailly-Romainvilliers,1,Appartement,41.0,2.0,2.820184,48.850697,12,2018,
2572614,2018-1080073,2018-12-19,Vente,282000.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,50.0,3.0,2.787996,48.858659,12,2018,
2572643,2018-1080085,2018-12-28,Vente,199026.23,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,61.0,3.0,2.760877,48.857906,12,2018,
2572675,2018-1080103,2018-12-19,Vente,210000.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,63.0,3.0,2.786353,48.848775,12,2018,
2573068,2018-1080261,2018-10-08,Vente,220588.86,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,67.0,3.0,2.81359,48.866809,10,2018,580.497
