,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_commune,nom_commune,nombre_lots,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,month,year,m2
1054913,2016-955643,2016-05-03,Vente,197000.0,RUE DES MURONS,77018,Bailly-Romainvilliers,1,Appartement,62.0,3.0,2.824816,48.852132,5,2016,3177.4193548387098
1054951,2016-955670,2016-04-25,Vente,130488.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,6867.789473684211
1054955,2016-955672,2016-04-19,Vente,324979.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,4,2016,14129.521739130434
1054956,2016-955672,2016-04-19,Vente,324979.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,4,2016,14129.521739130434
1054986,2016-955695,2016-05-07,Vente,207000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,57.0,3.0,2.772108,48.855764,5,2016,3631.5789473684213
1055086,2016-955768,2016-04-18,Vente,292900.0,CRS DE L ELBE,77449,Serris,1,Appartement,82.0,4.0,2.785284,48.857334,4,2016,3571.951219512195
1055120,2016-955795,2016-04-27,Vente,135864.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7150.736842105263
1055121,2016-955796,2016-04-26,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7243.105263157895
1055128,2016-955800,2016-04-28,Vente,137339.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7228.368421052632
1055129,2016-955801,2016-04-27,Vente,165716.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,4,2016,7205.04347826087
1055145,2016-955807,2016-04-20,Vente,135926.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7154.0
1055146,2016-955808,2016-04-27,Vente,297774.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,15672.315789473685
1055147,2016-955808,2016-04-27,Vente,297774.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,4,2016,12946.695652173914
1055151,2016-955810,2016-04-28,Vente,133257.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7013.526315789473
1055153,2016-955811,2016-04-22,Vente,137613.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7242.789473684211
1055154,2016-955813,2016-04-27,Vente,162212.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,4,2016,7052.695652173913
1055159,2016-955816,2016-04-28,Vente,135926.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7154.0
1055163,2016-955818,2016-04-27,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7243.105263157895
1055178,2016-955830,2016-04-20,Vente,163687.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,4,2016,7116.826086956522
1055186,2016-955837,2016-04-21,Vente,137126.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7217.1578947368425
1055203,2016-955853,2016-05-03,Vente,170000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,36.0,2.0,2.772307,48.856432,5,2016,4722.222222222223
1055234,2016-955874,2016-05-03,Vente,167000.0,ALL TISSANDIER,77449,Serris,1,Appartement,48.0,2.0,2.781783,48.845827,5,2016,3479.1666666666665
1055274,2016-955911,2016-05-13,Vente,236000.0,RUE DU MANOIR,77268,Magny-le-Hongre,1,Appartement,63.0,3.0,2.818728,48.86982,5,2016,3746.031746031746
1055288,2016-955920,2016-05-17,Vente,170000.0,ALL DES BELLES AULNES,77449,Serris,2,Appartement,60.0,3.0,2.783123,48.849555,5,2016,2833.3333333333335
1055329,2016-955952,2016-05-13,Vente,159000.0,COUR DE LA FORGE,77449,Serris,1,Appartement,45.0,2.0,2.789096,48.843444,5,2016,3533.3333333333335
1055333,2016-955955,2016-05-17,Vente,154000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,40.0,2.0,2.773342,48.855841,5,2016,3850.0
1055341,2016-955957,2016-05-17,Vente,130000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,30.0,1.0,2.76756,48.853979,5,2016,4333.333333333333
1055345,2016-955959,2016-05-20,Vente,136000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,24.0,1.0,2.766796,48.854878,5,2016,5666.666666666667
1055349,2016-955961,2016-05-17,Vente,178500.0,SQ PAUL GAUGUIN,77268,Magny-le-Hongre,1,Appartement,47.0,3.0,2.812375,48.862491,5,2016,3797.872340425532
1055352,2016-955963,2016-05-20,Vente,225000.0,CRS DE LA GARONNE,77449,Serris,2,Appartement,66.0,3.0,2.786383,48.854788,5,2016,3409.090909090909
1055441,2016-956028,2016-04-29,Vente,162829.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,4,2016,7079.521739130435
1055444,2016-956031,2016-04-29,Vente,163446.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,4,2016,7106.347826086957
1055452,2016-956036,2016-05-04,Vente,136632.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,7191.1578947368425
1055467,2016-956051,2016-04-28,Vente,141264.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,4,2016,7434.9473684210525
1055485,2016-956064,2016-05-12,Vente,170000.0,RUE DES MURONS,77018,Bailly-Romainvilliers,1,Appartement,40.0,2.0,2.827996,48.853305,5,2016,4250.0
1055540,2016-956115,2016-05-13,Vente,210000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,68.0,4.0,2.816385,48.850055,5,2016,3088.235294117647
1055578,2016-956141,2016-05-25,Vente,180000.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,43.0,2.0,2.7628,48.853901,5,2016,4186.046511627907
1055608,2016-956164,2016-05-10,Vente,134025.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,7053.9473684210525
1055674,2016-956206,2016-05-17,Vente,157600.0,AV DES FRENES,77307,Montévrain,1,Appartement,36.0,2.0,2.759956,48.871348,5,2016,4377.777777777777
1055692,2016-956220,2016-05-27,Vente,349000.0,RUE DE MAGELLAN,77449,Serris,1,Appartement,98.0,4.0,2.787538,48.853941,5,2016,3561.2244897959185
1055698,2016-956222,2016-05-13,Vente,241729.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,33.0,1.0,2.820674,48.862311,5,2016,7325.121212121212
1055701,2016-956224,2016-05-18,Vente,142032.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,7475.368421052632
1055721,2016-956237,2016-05-11,Vente,170000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,53.0,3.0,2.773342,48.855841,5,2016,3207.5471698113206
1055729,2016-956244,2016-05-20,Vente,175000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,51.0,3.0,2.765754,48.855891,5,2016,3431.372549019608
1055731,2016-956246,2016-05-11,Vente,134025.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,7053.9473684210525
1055756,2016-956261,2016-05-18,Vente,132000.0,CRS DU DANUBE,77449,Serris,1,Appartement,31.0,2.0,2.78639,48.855954,5,2016,4258.064516129032
1055762,2016-956266,2016-05-27,Vente,179000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,36.0,2.0,2.773342,48.855841,5,2016,4972.222222222223
1055763,2016-956270,2016-05-30,Vente,209000.0,CHE DES VERGERS,77111,Chessy,2,Appartement,63.0,3.0,2.765859,48.876907,5,2016,3317.4603174603176
1055797,2016-956299,2016-05-31,Vente,290000.0,RUE DE LA HOUE,77268,Magny-le-Hongre,1,Appartement,74.0,4.0,2.813544,48.869274,5,2016,3918.9189189189187
1055801,2016-956300,2016-05-18,Vente,91500.0,RUE DU MOULIN A VENT,77268,Magny-le-Hongre,1,Appartement,17.0,1.0,2.809717,48.867114,5,2016,5382.35294117647
1055867,2016-956364,2016-05-26,Vente,194000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,60.0,3.0,2.817062,48.850198,5,2016,3233.3333333333335
1055902,2016-956397,2016-05-26,Vente,148000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,45.0,2.0,2.765754,48.855891,5,2016,3288.8888888888887
1055905,2016-956398,2016-05-26,Vente,141000.0,RUE DU MOULIN A VENT,77268,Magny-le-Hongre,1,Appartement,44.0,2.0,2.813347,48.866869,5,2016,3204.5454545454545
1055915,2016-956402,2016-05-31,Vente,202000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,62.0,3.0,2.766132,48.854328,5,2016,3258.064516129032
1055933,2016-956416,2016-06-01,Vente,304000.0,CRS DE L ELBE,77449,Serris,1,Appartement,106.0,4.0,2.784357,48.856868,6,2016,2867.9245283018868
1055956,2016-956435,2016-06-07,Vente,226000.0,RUE DE VIENNE,77307,Montévrain,1,Appartement,63.0,3.0,2.7617,48.856367,6,2016,3587.3015873015875
1055964,2016-956441,2016-05-30,Vente,135620.0,PL D AMILLY,77449,Serris,1,Appartement,32.0,1.0,2.787103,48.843547,5,2016,4238.125
1055968,2016-956443,2016-05-12,Vente,255000.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,80.0,4.0,2.787419,48.849427,5,2016,3187.5
1055976,2016-956455,2016-05-25,Vente,328304.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,5,2016,14274.08695652174
1055977,2016-956455,2016-05-25,Vente,328304.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,5,2016,14274.08695652174
1055990,2016-956461,2016-05-24,Vente,170000.0,CRS DU DANUBE,77449,Serris,1,Appartement,48.0,2.0,2.775601,48.855965,5,2016,3541.6666666666665
1055998,2016-956471,2016-05-27,Vente,200250.0,AV DES FRENES,77307,Montévrain,3,Appartement,61.0,3.0,2.761009,48.871225,5,2016,3282.7868852459014
1056015,2016-956487,2016-05-27,Vente,148000.0,RUE DES ANDAINS,77268,Magny-le-Hongre,1,Appartement,41.0,2.0,2.81236,48.865247,5,2016,3609.756097560976
1056016,2016-956488,2016-05-31,Vente,258000.0,CRS DU RHIN,77449,Serris,1,Appartement,70.0,3.0,2.783806,48.858654,5,2016,3685.714285714286
1056056,2016-956513,2016-06-01,Vente,173000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,43.0,2.0,2.815647,48.86949,6,2016,4023.2558139534885
1056100,2016-956544,2016-05-30,Vente,195500.0,RUE DE VIENNE,77307,Montévrain,1,Appartement,39.0,2.0,2.760611,48.856017,5,2016,5012.820512820513
1056112,2016-956552,2016-05-31,Vente,200000.0,BD DU CHAMP DU MOULIN,77449,Serris,1,Appartement,70.0,3.0,2.786353,48.848775,5,2016,2857.1428571428573
1056120,2016-956556,2016-05-24,Vente,330732.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,5,2016,14379.652173913044
1056121,2016-956556,2016-05-24,Vente,330732.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,5,2016,14379.652173913044
1056203,2016-956618,2016-06-15,Vente,212000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,63.0,3.0,2.815576,48.871727,6,2016,3365.0793650793653
1056226,2016-956632,2016-05-25,Vente,133257.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,7013.526315789473
1056227,2016-956633,2016-05-30,Vente,136632.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,7191.1578947368425
1056228,2016-956634,2016-05-26,Vente,133257.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,7013.526315789473
1056229,2016-956635,2016-05-27,Vente,131901.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,6942.1578947368425
1056243,2016-956646,2016-05-23,Vente,68400.0,RUE DU BOIS DE TROU,77018,Bailly-Romainvilliers,1,Appartement,63.0,3.0,2.820078,48.849716,5,2016,1085.7142857142858
1056381,2016-956757,2016-06-17,Vente,127000.0,AV FRANCOIS MITTERRAND,77307,Montévrain,1,Appartement,30.0,1.0,2.759493,48.866719,6,2016,4233.333333333333
1056387,2016-956763,2016-05-31,Vente,169003.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,5,2016,7347.95652173913
1056389,2016-956764,2016-06-14,Vente,146000.0,SQ PAUL GAUGUIN,77268,Magny-le-Hongre,1,Appartement,47.0,2.0,2.812375,48.862491,6,2016,3106.3829787234044
1056390,2016-956765,2016-05-31,Vente,365655.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,19245.0
1056391,2016-956765,2016-05-31,Vente,365655.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,19245.0
1056393,2016-956765,2016-05-31,Vente,365655.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,5,2016,15898.04347826087
1056394,2016-956766,2016-05-31,Vente,165038.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,5,2016,7175.565217391304
1056397,2016-956767,2016-06-10,Vente,165000.0,PASS DU FOUR,77111,Chessy,1,Appartement,48.0,2.0,2.768978,48.878094,6,2016,3437.5
1056402,2016-956769,2016-05-31,Vente,162829.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,5,2016,7079.521739130435
1056404,2016-956771,2016-06-14,Vente,224000.0,RUE DE VIENNE,77307,Montévrain,1,Appartement,66.0,3.0,2.7617,48.856367,6,2016,3393.939393939394
1056508,2016-956860,2016-06-06,Vente,183000.0,RUE DU CLOS GIRARD,77111,Chessy,1,Appartement,45.0,2.0,2.772249,48.878729,6,2016,4066.6666666666665
1056509,2016-956862,2016-06-23,Vente,217000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,63.0,3.0,2.81359,48.866809,6,2016,3444.4444444444443
1056559,2016-956896,2016-05-31,Vente,133532.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,5,2016,7028.0
1056564,2016-956899,2016-06-14,Vente,135926.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7154.0
1056577,2016-956906,2016-06-17,Vente,218000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,60.0,3.0,2.762698,48.855472,6,2016,3633.3333333333335
1056582,2016-956910,2016-06-01,Vente,146981.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,21.0,1.0,2.820674,48.862311,6,2016,6999.0952380952385
1056593,2016-956918,2016-05-30,Vente,211000.0,AV DES FRENES,77307,Montévrain,1,Appartement,52.0,3.0,2.759956,48.871348,5,2016,4057.6923076923076
1056694,2016-956992,2016-06-27,Vente,180000.0,CRS DE LA GARONNE,77449,Serris,1,Appartement,46.0,2.0,2.786107,48.855312,6,2016,3913.0434782608695
1056774,2016-957049,2016-06-27,Vente,386500.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,98.0,5.0,2.787996,48.858659,6,2016,3943.877551020408
1056787,2016-957066,2016-06-07,Vente,161971.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,7042.217391304348
1056792,2016-957068,2016-06-03,Vente,135926.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7154.0
1056797,2016-957073,2016-06-06,Vente,135926.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7154.0
1056806,2016-957079,2016-06-06,Vente,134732.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7091.1578947368425
1056807,2016-957081,2016-06-09,Vente,133313.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7016.473684210527
1056808,2016-957083,2016-06-09,Vente,164331.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,7144.826086956522
1056810,2016-957085,2016-06-08,Vente,132394.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,6968.105263157895
1056843,2016-957105,2016-06-22,Vente,335000.0,CRS DE LA GARONNE,77449,Serris,2,Appartement,104.0,5.0,2.78621,48.852987,6,2016,3221.153846153846
1056864,2016-957119,2016-06-23,Vente,227330.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,65.0,3.0,2.762698,48.855472,6,2016,3497.3846153846152
1056878,2016-957127,2016-06-09,Vente,133257.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7013.526315789473
1056886,2016-957134,2016-06-10,Vente,165716.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,7205.04347826087
1056889,2016-957135,2016-06-24,Vente,245000.0,AV DES FRENES,77307,Montévrain,1,Appartement,63.0,3.0,2.759956,48.871348,6,2016,3888.8888888888887
1056920,2016-957154,2016-06-21,Vente,210000.0,AV DES FRENES,77307,Montévrain,1,Appartement,53.0,3.0,2.759956,48.871348,6,2016,3962.264150943396
1057001,2016-957222,2016-07-01,Vente,200000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,63.0,3.0,2.813347,48.866869,7,2016,3174.6031746031745
1057017,2016-957234,2016-06-17,Vente,329010.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,14304.782608695652
1057019,2016-957234,2016-06-17,Vente,329010.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,14304.782608695652
1057021,2016-957235,2016-06-17,Vente,165010.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,7174.347826086957
1057022,2016-957236,2016-06-17,Vente,132764.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,6987.578947368421
1057026,2016-957239,2016-06-16,Vente,164331.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,7144.826086956522
1057028,2016-957240,2016-06-16,Vente,136632.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7191.1578947368425
1057029,2016-957241,2016-06-21,Vente,136419.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7179.9473684210525
1057031,2016-957243,2016-06-16,Vente,133532.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7028.0
1057035,2016-957247,2016-06-16,Vente,161971.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,7042.217391304348
1057040,2016-957249,2016-06-30,Vente,169000.0,PASS DU FOUR,77111,Chessy,1,Appartement,37.0,2.0,2.768978,48.878094,6,2016,4567.5675675675675
1057044,2016-957252,2016-06-30,Vente,290500.0,AV DES FRENES,77307,Montévrain,1,Appartement,76.0,4.0,2.759956,48.871348,6,2016,3822.3684210526317
1057197,2016-957377,2016-06-27,Vente,275200.0,RUE BOUDRY,77018,Bailly-Romainvilliers,1,Appartement,105.0,4.0,2.824728,48.846929,6,2016,2620.9523809523807
1057213,2016-957391,2016-06-17,Vente,161573.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,7024.913043478261
1057245,2016-957421,2016-07-07,Vente,179000.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,44.0,2.0,2.812748,48.865878,7,2016,4068.181818181818
1057254,2016-957425,2016-07-01,Vente,175000.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,48.0,2.0,2.787261,48.848767,7,2016,3645.8333333333335
1057301,2016-957459,2016-07-01,Vente,152000.0,RUE DU MOULIN A VENT,77268,Magny-le-Hongre,1,Appartement,35.0,2.0,2.812264,48.866276,7,2016,4342.857142857143
1057370,2016-957498,2016-06-16,Vente,120000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,34.0,2.0,2.766132,48.854328,6,2016,3529.4117647058824
1057379,2016-957505,2016-06-18,Vente,168000.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,44.0,2.0,2.813347,48.866869,6,2016,3818.181818181818
1057504,2016-957601,2016-06-29,Vente,222000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,68.0,3.0,2.773342,48.855841,6,2016,3264.705882352941
1057511,2016-957606,2016-07-07,Vente,275000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,63.0,3.0,2.813773,48.86518,7,2016,4365.079365079365
1057514,2016-957607,2016-07-07,Vente,173000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,53.0,3.0,2.766796,48.854878,7,2016,3264.1509433962265
1057517,2016-957610,2016-06-24,Vente,134732.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7091.1578947368425
1057680,2016-957732,2016-06-24,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7243.105263157895
1057683,2016-957734,2016-07-01,Vente,218000.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,58.0,3.0,2.766132,48.854328,7,2016,3758.6206896551726
1057706,2016-957749,2016-07-05,Vente,355000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,104.0,5.0,2.760658,48.85677,7,2016,3413.4615384615386
1057710,2016-957751,2016-06-28,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7243.105263157895
1057711,2016-957752,2016-06-24,Vente,137619.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7243.105263157895
1057718,2016-957756,2016-07-01,Vente,180000.0,BD DU CHAMP DU MOULIN,77449,Serris,1,Appartement,60.0,3.0,2.786353,48.848775,7,2016,3000.0
1057726,2016-957763,2016-07-04,Vente,206000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,2,Appartement,63.0,3.0,2.765754,48.855891,7,2016,3269.84126984127
1057763,2016-957777,2016-07-11,Vente,239000.0,CRS DE L ELBE,77449,Serris,1,Appartement,54.0,3.0,2.786552,48.857418,7,2016,4425.925925925926
1057769,2016-957780,2016-07-19,Vente,217300.0,AV DES FRENES,77307,Montévrain,1,Appartement,63.0,3.0,2.759956,48.871348,7,2016,3449.2063492063494
1057785,2016-957791,2016-07-12,Vente,180000.0,CRS DU TAGE,77449,Serris,2,Appartement,52.0,2.0,2.78621,48.852987,7,2016,3461.5384615384614
1057814,2016-957811,2016-07-08,Vente,104330.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,27.0,1.0,2.817996,48.850447,7,2016,3864.074074074074
1057843,2016-957832,2016-07-07,Vente,245000.0,RUE DES ECURIES,77268,Magny-le-Hongre,1,Appartement,71.0,4.0,2.820026,48.870909,7,2016,3450.7042253521126
1057848,2016-957836,2016-07-04,Vente,158000.0,CHE DES VERGERS,77111,Chessy,1,Appartement,37.0,2.0,2.765459,48.87795,7,2016,4270.27027027027
1057858,2016-957844,2016-07-04,Vente,156700.0,PL D AMILLY,77449,Serris,1,Appartement,44.0,2.0,2.787103,48.843547,7,2016,3561.3636363636365
1057867,2016-957852,2016-07-19,Vente,170000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,58.0,3.0,2.773342,48.855841,7,2016,2931.0344827586205
1057870,2016-957855,2016-07-04,Vente,217460.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,59.0,3.0,2.761705,48.854971,7,2016,3685.762711864407
1057903,2016-957880,2016-07-19,Vente,167000.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,45.0,2.0,2.764325,48.856141,7,2016,3711.1111111111113
1057978,2016-957940,2016-07-22,Vente,170200.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,43.0,2.0,2.762352,48.854315,7,2016,3958.139534883721
1058003,2016-957955,2016-07-21,Vente,150000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,40.0,2.0,2.773342,48.855841,7,2016,3750.0
1058015,2016-957963,2016-06-30,Vente,281520.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,14816.842105263158
1058016,2016-957963,2016-06-30,Vente,281520.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,14816.842105263158
1058021,2016-957966,2016-06-28,Vente,136913.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,6,2016,7205.9473684210525
1058068,2016-957998,2016-06-30,Vente,164858.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,23.0,1.0,2.820674,48.862311,6,2016,7167.739130434783
1058088,2016-958019,2016-07-18,Vente,190000.0,RUE DU TAHURIAU,77018,Bailly-Romainvilliers,1,Appartement,54.0,2.0,2.823924,48.851721,7,2016,3518.5185185185187
1058108,2016-958034,2016-07-19,Vente,86500.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,21.0,1.0,2.76756,48.853979,7,2016,4119.047619047619
