,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,month,year,m2
2709862,2019-1132391,2019-06-19,1,Vente en l'état futur d'achèvement,247500.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,239,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,6,2019,
2709863,2019-1132391,2019-06-19,1,Vente en l'état futur d'achèvement,247500.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,138,,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,2.7621,48.866946,6,2019,3991.935483870968
2709876,2019-1132399,2019-06-21,1,Vente en l'état futur d'achèvement,290000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,321,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,6,2019,
2709877,2019-1132399,2019-06-21,1,Vente en l'état futur d'achèvement,290000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,163,,,,,,,,,,1,2.0,Appartement,75.0,3.0,,,,,,2.7621,48.866946,6,2019,3866.6666666666665
2709884,2019-1132403,2019-06-24,1,Vente,200000.0,10.0,,RUE DES BEUYOTTES,0026,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0227,,,51,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823393,48.853126,6,2019,
2709885,2019-1132403,2019-06-24,1,Vente,200000.0,10.0,,RUE DES BEUYOTTES,0026,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0227,,,19,50.9,,,,,,,,,1,2.0,Appartement,51.0,2.0,,,,,,2.823393,48.853126,6,2019,3921.5686274509803
2709896,2019-1132411,2019-06-17,1,Vente,240500.0,1.0,,RUE DE LA VERDAULEE,0226,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0156,,,6,63.65,,,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,2.823382,48.852684,6,2019,3757.8125
2709897,2019-1132411,2019-06-17,1,Vente,240500.0,1.0,B,RUE DE LA VERDAULEE,0226,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0156,,,21,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823382,48.852684,6,2019,
2709898,2019-1132411,2019-06-17,1,Vente,240500.0,1.0,B,RUE DE LA VERDAULEE,0226,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0156,,,22,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823382,48.852684,6,2019,
2709909,2019-1132417,2019-07-01,1,Vente,465850.0,3.0,,ALL DU PRE DE CLAIE,0168,77700.0,77449,Serris,77,,,77449000AD0249,,,,,,,,,,,,,0,1.0,Maison,125.0,6.0,S,sols,,,310.0,2.780906,48.848725,7,2019,3726.8
2709947,2019-1132438,2019-06-24,1,Vente,176000.0,1.0,B,SQ PAUL GAUGUIN,0123,77700.0,77268,Magny-le-Hongre,77,,,772680000B0732,,,79,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812375,48.862491,6,2019,
2709948,2019-1132438,2019-06-24,1,Vente,176000.0,8.0,,SQ PAUL GAUGUIN,0123,77700.0,77268,Magny-le-Hongre,77,,,772680000B0732,,,19,47.28,,,,,,,,,1,2.0,Appartement,47.0,3.0,,,,,,2.812375,48.862491,6,2019,3744.68085106383
2709978,2019-1132456,2019-07-01,1,Vente,15000.0,26.0,B,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0112,,,159,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765754,48.855891,7,2019,
2710059,2019-1132504,2019-07-08,1,Vente,245000.0,8.0,,RUE DES MURONS,0143,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0245,,,35,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.827996,48.853305,7,2019,
2710060,2019-1132504,2019-07-08,1,Vente,245000.0,8.0,,RUE DES MURONS,0143,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0245,,,45,59.9,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.827996,48.853305,7,2019,4016.3934426229507
2710061,2019-1132504,2019-07-08,1,Vente,245000.0,8.0,,RUE DES MURONS,0143,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0245,,,34,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.827996,48.853305,7,2019,
2710070,2019-1132510,2019-07-05,1,Vente,150000.0,60.0,,RUE DU MOULIN A VENT,0105,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0308,,,11,36.0,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.809717,48.867114,7,2019,4166.666666666667
2710240,2019-1132590,2019-06-14,1,Vente en l'état futur d'achèvement,903300.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,201,,94,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,30.0,0.0,,,,,,2.77131,48.85727,6,2019,30110.0
2710241,2019-1132590,2019-06-14,1,Vente en l'état futur d'achèvement,903300.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,76,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,41.0,0.0,,,,,,2.77131,48.85727,6,2019,22031.70731707317
2710242,2019-1132590,2019-06-14,1,Vente en l'état futur d'achèvement,903300.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,202,,95,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,29.0,0.0,,,,,,2.77131,48.85727,6,2019,31148.275862068964
2710269,2019-1132605,2019-06-21,1,Vente,318000.0,16.0,,RUE DU JARIEL,0090,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0083,,,,,,,,,,,,,0,1.0,Maison,102.0,5.0,S,sols,,,359.0,2.822341,48.842948,6,2019,3117.6470588235293
2710386,2019-1132674,2019-07-10,1,Vente,32400.0,,,RUE DE ROME,0459,77144.0,77307,Montévrain,77,,,773070000C1467,,,301,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760579,48.860731,7,2019,
2710387,2019-1132674,2019-07-10,1,Vente,32400.0,,,RUE DE ROME,0459,77144.0,77307,Montévrain,77,,,773070000C1467,,,365,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760579,48.860731,7,2019,
2710388,2019-1132674,2019-07-10,1,Vente,32400.0,,,RUE DE ROME,0459,77144.0,77307,Montévrain,77,,,773070000C1467,,,341,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760579,48.860731,7,2019,
2710407,2019-1132686,2019-07-05,1,Vente,115000.0,1.0,,RUE DES GRANDS PRES,0289,77700.0,77111,Chessy,77,,,77111000AL0163,,,63,28.27,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,29.0,0.0,,,,,,2.773146,48.857411,7,2019,3965.5172413793102
2710427,2019-1132696,2019-07-09,1,Vente,409000.0,13.0,,RUE DE LA FERME DES CHAMPS,0057,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0254,,,,,,,,,,,,,0,1.0,Maison,108.0,6.0,S,sols,,,277.0,2.817962,48.847047,7,2019,3787.037037037037
2710447,2019-1132706,2019-07-10,1,Vente,530000.0,15.0,,RUE DES ECOUFFES,0170,77700.0,77111,Chessy,77,,,77111000YA0365,,,,,,,,,,,,,0,1.0,Maison,140.0,6.0,S,sols,,,438.0,2.773662,48.880477,7,2019,3785.714285714286
2710541,2019-1132726,2019-07-09,1,Vente,149000.0,9.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,24,29.28,,,,,,,,,1,2.0,Appartement,29.0,1.0,,,,,,2.789096,48.843444,7,2019,5137.931034482759
2710542,2019-1132726,2019-07-09,1,Vente,149000.0,9001.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,39,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.789096,48.843444,7,2019,
2710548,2019-1132731,2019-07-10,1,Vente,360000.0,20.0,,RUE D ORSONVILLE,0430,77700.0,77111,Chessy,77,,,77111000YA0282,,,,,,,,,,,,,0,1.0,Maison,110.0,5.0,S,sols,,,183.0,2.770206,48.879568,7,2019,3272.7272727272725
2710557,2019-1132736,2019-07-10,1,Vente,190000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,108,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815862,48.867012,7,2019,
2710558,2019-1132736,2019-07-10,1,Vente,190000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,24,77.5,,,,,,,,,1,2.0,Appartement,80.0,4.0,,,,,,2.815862,48.867012,7,2019,2375.0
2710570,2019-1132742,2019-07-12,1,Vente,223500.0,9001.0,,PL D AMILLY,0005,77700.0,77449,Serris,77,,,774490000B1196,,,88,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787103,48.843547,7,2019,
2710571,2019-1132742,2019-07-12,1,Vente,223500.0,5.0,,PL D AMILLY,0005,77700.0,77449,Serris,77,,,774490000B1196,,,26,58.58,,,,,,,,,1,2.0,Appartement,58.0,3.0,,,,,,2.787103,48.843547,7,2019,3853.448275862069
2710592,2019-1132752,2019-06-28,1,Vente,750000.0,17.0,,RUE DE L'ESCOT,0098,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AN0061,,,,,,,,,,,,,0,1.0,Maison,187.0,7.0,S,sols,,,500.0,2.828704,48.855544,6,2019,4010.695187165775
2710593,2019-1132752,2019-06-28,1,Vente,750000.0,17.0,,RUE DE L'ESCOT,0098,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AN0061,,,,,,,,,,,,,0,1.0,Maison,187.0,7.0,AG,terrains d'agrément,PARC,Parc,501.0,2.828704,48.855544,6,2019,4010.695187165775
2710605,2019-1132758,2019-07-16,1,Vente,353000.0,18.0,,RUE DES PETITES VIGNES,0166,77700.0,77018,Bailly-Romainvilliers,77,,,770180000A0809,,,,,,,,,,,,,0,1.0,Maison,91.0,4.0,S,sols,,,296.0,2.825228,48.845711,7,2019,3879.120879120879
2710662,2019-1132783,2019-07-16,1,Vente,217450.0,16.0,B,RUE DE PARIS,0160,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0123,,,49,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.81983,48.845924,7,2019,
2710663,2019-1132783,2019-07-16,1,Vente,217450.0,20.0,,RUE DE PARIS,0160,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0123,,,57,58.96,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.81983,48.845924,7,2019,3685.593220338983
2710664,2019-1132783,2019-07-16,1,Vente,217450.0,16.0,B,RUE DE PARIS,0160,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0123,,,50,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.81983,48.845924,7,2019,
2710696,2019-1132791,2019-06-27,1,Vente en l'état futur d'achèvement,325000.0,,,LE BOIS DE PARIS,B004,77700.0,77111,Chessy,77,,,77111000AL0233,,,113,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772253,48.8594,6,2019,
2710697,2019-1132791,2019-06-27,1,Vente en l'état futur d'achèvement,325000.0,,,LE BOIS DE PARIS,B004,77700.0,77111,Chessy,77,,,77111000AL0233,,,18,,,,,,,,,,1,2.0,Appartement,69.0,3.0,,,,,,2.772253,48.8594,6,2019,4710.144927536232
2710711,2019-1132798,2019-07-19,1,Vente,246000.0,24.0,,RUE DU MANOIR,0089,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0273,,,25,60.96,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.818006,48.869149,7,2019,4032.7868852459014
2710712,2019-1132798,2019-07-19,1,Vente,246000.0,28.0,P,RUE DU MANOIR,0089,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0273,,,72,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818006,48.869149,7,2019,
2710713,2019-1132798,2019-07-19,1,Vente,246000.0,28.0,P,RUE DU MANOIR,0089,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0273,,,60,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818006,48.869149,7,2019,
2710737,2019-1132810,2019-06-27,1,Vente,358000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,204,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,6,2019,
2710738,2019-1132810,2019-06-27,1,Vente,358000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,120,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,6,2019,
2710739,2019-1132810,2019-06-27,1,Vente,358000.0,21.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,121,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762698,48.855472,6,2019,
2710740,2019-1132810,2019-06-27,1,Vente,358000.0,19.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0185,,,40,83.97,,,,,,,,,1,2.0,Appartement,86.0,4.0,,,,,,2.762698,48.855472,6,2019,4162.790697674419
2710741,2019-1132811,2019-06-21,1,Vente,147369.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,292,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.78639,48.855954,6,2019,
2710742,2019-1132811,2019-06-21,1,Vente,147369.0,42.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0144,,,159,38.11,,,,,,,,,1,2.0,Appartement,38.0,2.0,,,,,,2.78639,48.855954,6,2019,3878.1315789473683
2710744,2019-1132812,2019-07-04,1,Vente,530200.0,,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,120,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,7,2019,
2710745,2019-1132812,2019-07-04,1,Vente,530200.0,,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,129,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,7,2019,
2710754,2019-1132819,2019-07-12,1,Vente,265000.0,94.0,,RUE DES LABOURS,0079,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0438,,,39,73.37,,,,,,,,,1,2.0,Appartement,73.0,3.0,,,,,,2.812858,48.870326,7,2019,3630.1369863013697
2710755,2019-1132819,2019-07-12,1,Vente,265000.0,8.0,P,RUE DE LA HOUE,0087,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0438,,,187,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812858,48.870326,7,2019,
2710756,2019-1132819,2019-07-12,1,Vente,265000.0,8.0,P,RUE DE LA HOUE,0087,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0438,,,186,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.812858,48.870326,7,2019,
2710762,2019-1132824,2019-07-12,1,Vente,188100.0,20.0,,RUE DE PARIS,0160,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0123,,,58,46.79,,,,,,,,,1,2.0,Appartement,46.0,2.0,,,,,,2.81983,48.845924,7,2019,4089.1304347826085
2710763,2019-1132824,2019-07-12,1,Vente,188100.0,16.0,B,RUE DE PARIS,0160,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0123,,,47,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.81983,48.845924,7,2019,
2710764,2019-1132824,2019-07-12,1,Vente,188100.0,16.0,B,RUE DE PARIS,0160,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0123,,,48,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.81983,48.845924,7,2019,
2710768,2019-1132826,2019-07-17,1,Vente,138000.0,9001.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,32,12.5,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76756,48.853979,7,2019,
2710769,2019-1132826,2019-07-17,1,Vente,138000.0,23.0,,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,277,35.77,,,,,,,,,1,2.0,Appartement,35.0,1.0,,,,,,2.76756,48.853979,7,2019,3942.8571428571427
2710910,2019-1132883,2019-07-17,1,Vente,300000.0,10.0,G,RUE D ORSONVILLE,0430,77700.0,77111,Chessy,77,,,77111000YA0241,,,,,,,,,,,,,0,3.0,Dépendance,,0.0,S,sols,,,35.0,2.769753,48.879416,7,2019,
2710911,2019-1132883,2019-07-17,1,Vente,300000.0,10.0,,RUE D ORSONVILLE,0430,77700.0,77111,Chessy,77,,,77111000YA0242,,,,,,,,,,,,,0,1.0,Maison,92.0,4.0,S,sols,,,115.0,2.769644,48.879297,7,2019,3260.8695652173915
2711083,2019-1132966,2019-06-27,1,Vente en l'état futur d'achèvement,432000.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,33,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,60.0,0.0,,,,,,2.77131,48.85727,6,2019,7200.0
2711084,2019-1132967,2019-06-25,1,Vente,400000.0,5.0,,PL JEAN MONNET,0215,77144.0,77307,Montévrain,77,,,77307000ZA0120,,,4,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,566.0,0.0,,,,,,2.770481,48.854926,6,2019,706.7137809187279
2711085,2019-1132967,2019-06-25,1,Vente,400000.0,15.0,,RUE DE LA GARE,0184,77144.0,77307,Montévrain,77,,,77307000ZA0120,,,1,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,197.0,0.0,,,,,,2.770481,48.854926,6,2019,2030.4568527918782
2711092,2019-1132971,2019-06-26,1,Vente en l'état futur d'achèvement,491800.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,103,62.95,213,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,62.0,0.0,,,,,,2.77131,48.85727,6,2019,7932.258064516129
2711137,2019-1132993,2019-06-28,1,Vente,239000.0,2.0,,RUE DU FOSSE MIGNARD,0236,77700.0,77111,Chessy,77,,,77111000AL0189,,,144,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.771584,48.858613,6,2019,
2711138,2019-1132993,2019-06-28,1,Vente,239000.0,2.0,,RUE DU FOSSE MIGNARD,0236,77700.0,77111,Chessy,77,,,77111000AL0189,,,23,56.0,,,,,,,,,1,2.0,Appartement,60.0,3.0,,,,,,2.771584,48.858613,6,2019,3983.3333333333335
2711145,2019-1132998,2019-07-23,1,Vente,440000.0,7.0,,PL DE L ALOUETTE,0011,77700.0,77018,Bailly-Romainvilliers,77,,,770180000A0529,,,,,,,,,,,,,0,1.0,Maison,118.0,4.0,J,jardins,POTAG,Jardin potager,259.0,2.820723,48.845402,7,2019,3728.813559322034
2711146,2019-1132998,2019-07-23,1,Vente,440000.0,7.0,,PL DE L ALOUETTE,0011,77700.0,77018,Bailly-Romainvilliers,77,,,770180000A0529,,,,,,,,,,,,,0,1.0,Maison,118.0,4.0,S,sols,,,500.0,2.820723,48.845402,7,2019,3728.813559322034
2711227,2019-1133045,2019-07-08,1,Vente,173780.0,36.0,P,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,271,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.761009,48.871225,7,2019,
2711228,2019-1133045,2019-07-08,1,Vente,173780.0,36.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,18,38.0,243,,,,,,,,2,2.0,Appartement,38.0,2.0,,,,,,2.761009,48.871225,7,2019,4573.1578947368425
2711231,2019-1133048,2019-07-05,1,Vente,408500.0,43.0,,RUE DES PIBLEUS,0173,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0470,,,,,,,,,,,,,0,1.0,Maison,102.0,4.0,S,sols,,,389.0,2.813757,48.846825,7,2019,4004.901960784314
2711233,2019-1133050,2019-06-27,1,Vente en l'état futur d'achèvement,330500.0,10.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0188,,,100,,205,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,34.0,0.0,,,,,,2.77131,48.85727,6,2019,9720.588235294117
2711283,2019-1133076,2019-07-18,1,Vente,192000.0,2.0,,SEN MEREVILLE,0390,77700.0,77111,Chessy,77,,,77111000AE0631,,,14,42.56,,,,,,,,,1,2.0,Appartement,43.0,2.0,,,,,,2.768978,48.878094,7,2019,4465.116279069767
2711284,2019-1133076,2019-07-18,1,Vente,192000.0,4.0,P,PASS DU FOUR,0238,77700.0,77111,Chessy,77,,,77111000AE0631,,,79,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.768978,48.878094,7,2019,
2711285,2019-1133076,2019-07-18,1,Vente,192000.0,4.0,P,PASS DU FOUR,0238,77700.0,77111,Chessy,77,,,77111000AE0631,,,78,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.768978,48.878094,7,2019,
2711296,2019-1133085,2019-07-15,1,Vente,359238.0,67.0,,BD DES SPORTS,0200,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0339,,,2,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,163.0,0.0,,,,,,2.821924,48.850596,7,2019,2203.9141104294476
2711297,2019-1133085,2019-07-15,1,Vente,359238.0,,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,128,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,7,2019,
2711298,2019-1133085,2019-07-15,1,Vente,359238.0,,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,125,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,7,2019,
2711299,2019-1133085,2019-07-15,1,Vente,359238.0,,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,127,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,7,2019,
2711300,2019-1133085,2019-07-15,1,Vente,359238.0,,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,126,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.823012,48.850425,7,2019,
2711305,2019-1133088,2019-07-10,1,Vente,233000.0,9002.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,192,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786741,48.85467,7,2019,
2711306,2019-1133088,2019-07-10,1,Vente,233000.0,29.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0247,,,82,49.38,,,,,,,,,1,2.0,Appartement,49.0,2.0,,,,,,2.786741,48.85467,7,2019,4755.102040816327
2711315,2019-1133095,2019-07-03,1,Vente,176000.0,44.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,226,44.52,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.759956,48.871348,7,2019,3911.1111111111113
2711316,2019-1133095,2019-07-03,1,Vente,176000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,534,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,7,2019,
2711348,2019-1133116,2019-07-24,1,Vente,274500.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,817,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,7,2019,
2711349,2019-1133116,2019-07-24,1,Vente,274500.0,50.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,162,65.4,,,,,,,,,1,2.0,Appartement,65.0,3.0,,,,,,2.759956,48.871348,7,2019,4223.076923076923
2711350,2019-1133116,2019-07-24,1,Vente,274500.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,466,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,7,2019,
2711351,2019-1133116,2019-07-24,1,Vente,274500.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,816,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,7,2019,
2711360,2019-1133121,2019-07-05,1,Vente,56000.0,2.0,,RUE EDOUARD BUFFARD,0139,77144.0,77307,Montévrain,77,,,773070000C0746,,,78,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,8.0,0.0,,,,,,2.761163,48.866356,7,2019,7000.0
2711361,2019-1133121,2019-07-05,1,Vente,56000.0,2.0,,RUE EDOUARD BUFFARD,0139,77144.0,77307,Montévrain,77,,,773070000C0746,,,103,18.98,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,19.0,0.0,,,,,,2.761163,48.866356,7,2019,2947.3684210526317
2711376,2019-1133129,2019-06-27,1,Vente,395000.0,1.0,,ALL DES LONGUIOLES,0128,77700.0,77449,Serris,77,,,77449000AD0161,,,,,,,,,,,,,0,1.0,Maison,90.0,4.0,S,sols,,,319.0,2.78336,48.848687,6,2019,4388.888888888889
2711380,2019-1133132,2019-07-23,1,Vente,750000.0,18.0,,RUE DE BERLIN,0052,77144.0,77307,Montévrain,77,,,77307000ZA0198,,,15,683.1,58,,59,,60.0,,61.0,,12,4.0,Local industriel. commercial ou assimilé,580.0,0.0,,,,,,2.757954,48.85618,7,2019,1293.103448275862
2711381,2019-1133133,2019-07-22,1,Vente,176000.0,,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0358,,,97,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759889,48.859152,7,2019,
2711382,2019-1133133,2019-07-22,1,Vente,176000.0,30.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0358,,,33,36.6,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.759889,48.859152,7,2019,4888.888888888889
2711435,2019-1133162,2019-07-09,1,Vente,280000.0,8.0,,RUE DE L ERABLE,0104,77700.0,77449,Serris,77,,,77449000AD0311,,,,,,,,,,,,,0,1.0,Maison,80.0,4.0,S,sols,,,277.0,2.780064,48.847315,7,2019,3500.0
2711444,2019-1133170,2019-07-05,1,Vente,85000.0,12.0,B,AV HERGE,0303,77700.0,77111,Chessy,77,,,77111000AL0183,,,169,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772679,48.85803,7,2019,
