,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,month,year,m2
2555290,2018-1071767,2018-04-11,1,Vente,317000.0,4.0,B,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0309,,,161,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787538,48.853941,4,2018,
2555291,2018-1071767,2018-04-11,1,Vente,317000.0,4.0,B,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0309,,,160,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787538,48.853941,4,2018,
2555292,2018-1071767,2018-04-11,1,Vente,317000.0,1.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,77449000AC0309,,,215,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787538,48.853941,4,2018,
2555293,2018-1071767,2018-04-11,1,Vente,317000.0,2.0,,RUE VASCO DE GAMA,0305,77700.0,77449,Serris,77,,,77449000AC0309,,,67,85.37,,,,,,,,,1,2.0,Appartement,84.0,4.0,,,,,,2.787538,48.853941,4,2018,3773.809523809524
2555314,2018-1071780,2018-04-09,1,Vente,351650.0,9.0,,RUE DES BEAUBEES,0030,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0048,,,,,,,,,,,,,0,1.0,Maison,94.0,5.0,S,sols,,,149.0,2.809601,48.865493,4,2018,3740.9574468085107
2555322,2018-1071785,2018-04-25,1,Vente,460250.0,18.0,,RUE DES FLAMMES,0064,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0244,,,,,,,,,,,,,0,1.0,Maison,139.0,5.0,S,sols,,,321.0,2.815702,48.843939,4,2018,3311.1510791366904
2555325,2018-1071787,2018-04-10,1,Vente en l'état futur d'achèvement,237500.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,260,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,4,2018,
2555326,2018-1071787,2018-04-10,1,Vente en l'état futur d'achèvement,237500.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,49,,,,,,,,,,1,2.0,Appartement,65.0,3.0,,,,,,2.7621,48.866946,4,2018,3653.846153846154
2555338,2018-1071794,2018-04-10,1,Vente en l'état futur d'achèvement,118000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,302,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,4,2018,
2555339,2018-1071794,2018-04-10,1,Vente en l'état futur d'achèvement,118000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,162,,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.7621,48.866946,4,2018,4214.285714285715
2555351,2018-1071801,2018-04-10,1,Vente en l'état futur d'achèvement,116000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,142,,,,,,,,,,1,2.0,Appartement,28.0,1.0,,,,,,2.7621,48.866946,4,2018,4142.857142857143
2555352,2018-1071801,2018-04-10,1,Vente en l'état futur d'achèvement,116000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,314,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,4,2018,
2555392,2018-1071820,2018-04-11,1,Vente en l'état futur d'achèvement,154922.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,213,,54,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,28.0,0.0,,,,,,2.814127,48.854171,4,2018,5532.928571428572
2555446,2018-1071839,2018-04-20,1,Vente,177000.0,9047.0,,RUE DES GROUETTES,0086,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB1157,,,590,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.813762,48.870283,4,2018,
2555447,2018-1071839,2018-04-20,1,Vente,177000.0,24.0,,RUE DE LA HOUE,0087,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB1157,,,535,43.45,,,,,,,,,1,2.0,Appartement,43.0,2.0,,,,,,2.813762,48.870283,4,2018,4116.279069767442
2555449,2018-1071841,2018-04-12,1,Vente,335000.0,25.0,,RUE DES SCANDINAVES,0250,77700.0,77449,Serris,77,,,774490000A0280,,,50,76.45,,,,,,,,,1,2.0,Appartement,62.0,3.0,,,,,,2.787996,48.858659,4,2018,5403.225806451613
2555450,2018-1071841,2018-04-12,1,Vente,335000.0,25.0,,RUE DES SCANDINAVES,0250,77700.0,77449,Serris,77,,,774490000A0280,,,219,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787996,48.858659,4,2018,
2555451,2018-1071841,2018-04-12,1,Vente,335000.0,25.0,,RUE DES SCANDINAVES,0250,77700.0,77449,Serris,77,,,774490000A0280,,,220,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787996,48.858659,4,2018,
2555455,2018-1071844,2018-04-25,1,Vente,85000.0,25.0,,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,241,22.02,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.76756,48.853979,4,2018,3863.6363636363635
2555456,2018-1071845,2018-04-26,1,Vente en l'état futur d'achèvement,267800.0,1.0,,ALL D EREVAN,0144,77144.0,77307,Montévrain,77,,,77307000ZA0302,,,13,,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.75956,48.857489,4,2018,4390.163934426229
2555457,2018-1071845,2018-04-26,1,Vente en l'état futur d'achèvement,267800.0,1.0,,ALL D EREVAN,0144,77144.0,77307,Montévrain,77,,,77307000ZA0302,,,112,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.75956,48.857489,4,2018,
2555468,2018-1071851,2018-04-11,1,Vente en l'état futur d'achèvement,211500.0,1.0,,ALL D EREVAN,0144,77144.0,77307,Montévrain,77,,,77307000ZA0302,,,160,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.75956,48.857489,4,2018,
2555469,2018-1071851,2018-04-11,1,Vente en l'état futur d'achèvement,211500.0,8.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0319,,,9,,,,,,,,,,1,2.0,Appartement,43.0,2.0,,,,,,2.759204,48.858084,4,2018,4918.604651162791
2555472,2018-1071853,2018-04-30,1,Vente en l'état futur d'achèvement,367000.0,5.0,,RUE DE MAGELLAN,0139,77700.0,77449,Serris,77,,,774490000A0291,,,83,,,,,,,,,,1,1.0,Maison,88.0,4.0,,,,,,2.788527,48.853794,4,2018,4170.454545454545
2555476,2018-1071856,2018-04-26,1,Vente,323000.0,3.0,,RUE DES CLAYONS,0046,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0294,,,2,101.24,,,,,,,,,1,1.0,Maison,100.0,4.0,,,,,,2.814341,48.848772,4,2018,3230.0
2555491,2018-1071865,2018-05-04,1,Vente,490000.0,169.0,,RUE BOUCLE DES TROIS ORMES,0041,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0903,,,,,,,,,,,,,0,1.0,Maison,161.0,5.0,AG,terrains d'agrément,PARC,Parc,19.0,2.819529,48.874597,5,2018,3043.478260869565
2555492,2018-1071865,2018-05-04,1,Vente,490000.0,169.0,,RUE BOUCLE DES TROIS ORMES,0041,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0903,,,,,,,,,,,,,0,1.0,Maison,161.0,5.0,S,sols,,,500.0,2.819529,48.874597,5,2018,3043.478260869565
2555512,2018-1071875,2018-04-27,1,Vente,165000.0,36.0,P,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,335,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.761009,48.871225,4,2018,
2555513,2018-1071875,2018-04-27,1,Vente,165000.0,34.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C1028,,,300,,41,37.14,521,,,,,,3,2.0,Appartement,38.0,2.0,,,,,,2.761009,48.871225,4,2018,4342.105263157895
2555529,2018-1071884,2018-04-12,1,Vente en l'état futur d'achèvement,10000.0,11.0,,RUE DU BUISSON COCHET,0064,77700.0,77111,Chessy,77,,,77111000AL0197,,,281,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.769722,48.858057,4,2018,
2555530,2018-1071885,2018-04-13,1,Vente en l'état futur d'achèvement,265000.0,6.0,,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1517,,,27,,,,,,,,,,1,1.0,Maison,79.0,3.0,,,,,,2.762207,48.867124,4,2018,3354.4303797468356
2555531,2018-1071886,2018-04-16,1,Vente en l'état futur d'achèvement,275000.0,6.0,,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1517,,,3,,,,,,,,,,1,1.0,Maison,71.0,3.0,,,,,,2.762207,48.867124,4,2018,3873.239436619718
2555532,2018-1071887,2018-04-16,1,Vente,209520.0,2.0,,CRS DU RHIN,0210,77700.0,77449,Serris,77,,,77449000AC0294,,,22,21.53,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,21.0,0.0,,,,,,2.78378,48.857077,4,2018,9977.142857142857
2555534,2018-1071889,2018-04-30,1,Vente en l'état futur d'achèvement,255000.0,,,RTE NATIONALE,0420,77700.0,77111,Chessy,77,,,77111000AE0755,,,163,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.768209,48.878559,4,2018,
2555535,2018-1071889,2018-04-30,1,Vente en l'état futur d'achèvement,255000.0,,,RTE NATIONALE,0420,77700.0,77111,Chessy,77,,,77111000AE0755,,,162,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.768209,48.878559,4,2018,
2555536,2018-1071889,2018-04-30,1,Vente en l'état futur d'achèvement,255000.0,,,RTE NATIONALE,0420,77700.0,77111,Chessy,77,,,77111000AE0755,,,68,,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.768209,48.878559,4,2018,4322.033898305085
2555563,2018-1071901,2018-04-30,1,Vente,290000.0,6.0,,RUE DU PUITS,0176,77700.0,77449,Serris,77,,,774490000B1349,,,48,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.785773,48.841844,4,2018,
2555564,2018-1071901,2018-04-30,1,Vente,290000.0,4.0,,RUE DU PUITS,0176,77700.0,77449,Serris,77,,,774490000B1349,,,29,88.4,,,,,,,,,1,2.0,Appartement,88.0,4.0,,,,,,2.785773,48.841844,4,2018,3295.4545454545455
2555565,2018-1071901,2018-04-30,1,Vente,290000.0,6.0,,RUE DU PUITS,0176,77700.0,77449,Serris,77,,,774490000B1349,,,47,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.785773,48.841844,4,2018,
2555608,2018-1071921,2018-04-24,1,Vente,358000.0,20.0,,RUE DE BELLEZANE,0016,77700.0,77449,Serris,77,,,77449000AD0394,,,,,,,,,,,,,0,1.0,Maison,99.0,5.0,S,sols,,,134.0,2.781798,48.84895,4,2018,3616.161616161616
2555664,2018-1071943,2018-04-12,1,Vente en l'état futur d'achèvement,375000.0,,,LE BOIS DE PARIS,B004,77700.0,77111,Chessy,77,,,77111000AL0209,,,123,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.770143,48.85831,4,2018,
2555665,2018-1071943,2018-04-12,1,Vente en l'état futur d'achèvement,375000.0,,,LE BOIS DE PARIS,B004,77700.0,77111,Chessy,77,,,77111000AL0209,,,14,,,,,,,,,,1,2.0,Appartement,90.0,4.0,,,,,,2.770143,48.85831,4,2018,4166.666666666667
2555666,2018-1071943,2018-04-12,1,Vente en l'état futur d'achèvement,375000.0,,,LE BOIS DE PARIS,B004,77700.0,77111,Chessy,77,,,77111000AL0209,,,122,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.770143,48.85831,4,2018,
2555755,2018-1071985,2018-04-23,1,Vente en l'état futur d'achèvement,252000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,68,56.1,,,,,,,,,1,2.0,Appartement,56.0,3.0,,,,,,2.760406,48.858431,4,2018,4500.0
2555756,2018-1071985,2018-04-23,1,Vente en l'état futur d'achèvement,252000.0,1.0,,RUE DE PARIS,0343,77144.0,77307,Montévrain,77,,,77307000ZA0323,,,132,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.760406,48.858431,4,2018,
2555762,2018-1071990,2018-04-25,1,Vente,158905.0,18.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0348,,,181,23.46,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,23.0,0.0,,,,,,2.786629,48.858626,4,2018,6908.913043478261
2555786,2018-1072004,2018-04-25,1,Vente en l'état futur d'achèvement,213558.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,218,,59,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,39.0,0.0,,,,,,2.814127,48.854171,4,2018,5475.846153846154
2555794,2018-1072008,2018-05-02,1,Vente,129000.0,8.0,,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3105,30.0,,,,,,,,,1,2.0,Appartement,30.0,1.0,,,,,,2.818068,48.844633,5,2018,4300.0
2555795,2018-1072008,2018-05-02,1,Vente,129000.0,8.0,P,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3551,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818068,48.844633,5,2018,
2555800,2018-1072011,2018-04-24,1,Vente en l'état futur d'achèvement,155200.0,32.0,,RUE DU BOIS DE TROU,0019,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0355,,,1069,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,25.0,0.0,,,,,,2.823012,48.850425,4,2018,6208.0
2555817,2018-1072019,2018-04-18,1,Vente,261730.0,24.0,B,BD DES ECOLES,0051,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0093,,,21,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.817463,48.849526,4,2018,
2555818,2018-1072019,2018-04-18,1,Vente,261730.0,24.0,B,BD DES ECOLES,0051,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0093,,,8,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.817463,48.849526,4,2018,
2555819,2018-1072019,2018-04-18,1,Vente,261730.0,30.0,,BD DES ECOLES,0051,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0093,,,16,69.16,,,,,,,,,1,1.0,Maison,75.0,4.0,,,,,,2.817463,48.849526,4,2018,3489.733333333333
2555835,2018-1072028,2018-04-19,1,Vente en l'état futur d'achèvement,260000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,150,,,,,,,,,,1,2.0,Appartement,87.0,2.0,,,,,,2.7621,48.866946,4,2018,2988.5057471264367
2555836,2018-1072028,2018-04-19,1,Vente en l'état futur d'achèvement,260000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,289,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,4,2018,
2555839,2018-1072030,2018-05-03,1,Vente,158000.0,8.0,,ALL DE DUBLIN,0135,77144.0,77307,Montévrain,77,,,77307000ZA0115,,,38,35.84,,,,,,,,,1,2.0,Appartement,36.0,2.0,,,,,,2.766132,48.854328,5,2018,4388.888888888889
2555840,2018-1072030,2018-05-03,1,Vente,158000.0,8.0,B,ALL DE DUBLIN,0135,77144.0,77307,Montévrain,77,,,77307000ZA0115,,,106,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.766132,48.854328,5,2018,
2555869,2018-1072049,2018-04-27,1,Vente,165000.0,9001.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,43,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.789096,48.843444,4,2018,
2555870,2018-1072049,2018-04-27,1,Vente,165000.0,9.0,,COUR DE LA FORGE,0108,77700.0,77449,Serris,77,,,774490000B0132,,,26,41.39,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.789096,48.843444,4,2018,4125.0
2555918,2018-1072081,2018-04-27,1,Vente en l'état futur d'achèvement,293000.0,9.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0183,,,357,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772679,48.85803,4,2018,
2555919,2018-1072081,2018-04-27,1,Vente en l'état futur d'achèvement,293000.0,9.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0183,,,132,70.14,,,,,,,,,1,2.0,Appartement,70.0,3.0,,,,,,2.772679,48.85803,4,2018,4185.714285714285
2555927,2018-1072086,2018-05-04,1,Vente,179000.0,9001.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C0906,,,70,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759493,48.866719,5,2018,
2555928,2018-1072086,2018-05-04,1,Vente,179000.0,58.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C0906,,,23,52.64,,,,,,,,,1,2.0,Appartement,53.0,2.0,,,,,,2.759493,48.866719,5,2018,3377.3584905660377
2555961,2018-1072103,2018-04-27,1,Vente en l'état futur d'achèvement,154922.0,,,LE CHAMP DE MAGNY,B008,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AM0057,,,100,,331,,,,,,,,2,4.0,Local industriel. commercial ou assimilé,27.0,0.0,,,,,,2.814127,48.854171,4,2018,5737.851851851852
2555985,2018-1072117,2018-04-27,1,Vente en l'état futur d'achèvement,113000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,147,,,,,,,,,,1,2.0,Appartement,24.0,1.0,,,,,,2.7621,48.866946,4,2018,4708.333333333333
2555986,2018-1072118,2018-04-27,1,Vente en l'état futur d'achèvement,175000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,250,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,4,2018,
2555987,2018-1072118,2018-04-27,1,Vente en l'état futur d'achèvement,175000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,23,,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.7621,48.866946,4,2018,3888.8888888888887
2555988,2018-1072119,2018-04-27,1,Vente en l'état futur d'achèvement,180000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,50,,,,,,,,,,1,2.0,Appartement,45.0,2.0,,,,,,2.7621,48.866946,4,2018,4000.0
2555989,2018-1072119,2018-04-27,1,Vente en l'état futur d'achèvement,180000.0,59.0,,AV FRANCOIS MITTERRAND,0158,77144.0,77307,Montévrain,77,,,773070000C1518,,,242,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7621,48.866946,4,2018,
2555990,2018-1072120,2018-04-27,1,Vente en l'état futur d'achèvement,285000.0,6.0,,RUE JULIEN LE PAHUN,0241,77144.0,77307,Montévrain,77,,,773070000C1517,,,34,,,,,,,,,,1,1.0,Maison,71.0,3.0,,,,,,2.762207,48.867124,4,2018,4014.0845070422533
2555994,2018-1072122,2018-04-19,1,Vente,108000.0,11.0,B,PL DE L EUROPE,0053,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0352,,,319,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820184,48.850697,4,2018,
2555995,2018-1072122,2018-04-19,1,Vente,108000.0,13.0,,PL DE L EUROPE,0053,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0352,,,901,,,,,,,,,,1,2.0,Appartement,25.0,1.0,,,,,,2.820184,48.850697,4,2018,4320.0
2555996,2018-1072123,2018-05-07,1,Vente,255550.0,11.0,,RUE DES TOURNELLES,0591,77700.0,77111,Chessy,77,,,77111000YA0466,,,51,66.03,,,,,,,,,1,2.0,Appartement,66.0,3.0,,,,,,2.772249,48.878729,5,2018,3871.969696969697
2555997,2018-1072123,2018-05-07,1,Vente,255550.0,10.0,P,RUE DU CLOS GIRARD,0124,77700.0,77111,Chessy,77,,,77111000YA0466,,,113,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772249,48.878729,5,2018,
2555998,2018-1072123,2018-05-07,1,Vente,255550.0,10.0,P,RUE DU CLOS GIRARD,0124,77700.0,77111,Chessy,77,,,77111000YA0466,,,86,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772249,48.878729,5,2018,
2556016,2018-1072133,2018-05-14,1,Vente,222140.0,3.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0187,,,2051,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.76312,48.854849,5,2018,
2556017,2018-1072133,2018-05-14,1,Vente,222140.0,10.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0187,,,2040,59.94,,,,,,,,,1,2.0,Appartement,59.0,3.0,,,,,,2.76312,48.854849,5,2018,3765.084745762712
2556032,2018-1072141,2018-05-03,1,Vente,313000.0,9001.0,,RUE EMILE CLOUD,0100,77700.0,77449,Serris,77,,,77449000AD0490,,,107,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787419,48.849427,5,2018,
2556033,2018-1072141,2018-05-03,1,Vente,313000.0,6.0,,ALL DE LA PLAINE,0164,77700.0,77449,Serris,77,,,77449000AD0490,,,151,100.53,,,,,,,,,1,1.0,Maison,100.0,5.0,,,,,,2.787419,48.849427,5,2018,3130.0
2556034,2018-1072141,2018-05-03,1,Vente,313000.0,9002.0,,RUE EMILE CLOUD,0100,77700.0,77449,Serris,77,,,77449000AD0490,,,157,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787419,48.849427,5,2018,
2556037,2018-1072143,2018-05-11,1,Vente,240000.0,8.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0191,,,85,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762352,48.854315,5,2018,
2556038,2018-1072143,2018-05-11,1,Vente,240000.0,8.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0191,,,84,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762352,48.854315,5,2018,
2556039,2018-1072143,2018-05-11,1,Vente,240000.0,8.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0191,,,178,,37,65.89,,,,,,,2,2.0,Appartement,65.0,3.0,,,,,,2.762352,48.854315,5,2018,3692.3076923076924
2556042,2018-1072146,2018-05-03,1,Vente en l'état futur d'achèvement,345000.0,14.0,,AV HERGE,0303,77700.0,77111,Chessy,77,,,77111000AL0228,,,16,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.772934,48.858185,5,2018,
2556043,2018-1072146,2018-05-03,1,Vente en l'état futur d'achèvement,345000.0,14.0,,AV HERGE,0303,77700.0,77111,Chessy,77,,,77111000AL0228,,,217,,,,,,,,,,1,2.0,Appartement,71.0,3.0,,,,,,2.772934,48.858185,5,2018,4859.154929577465
2556059,2018-1072155,2018-05-04,2,Vente,380000.0,53.0,,CHE DES FOSSES ROUGES,0240,77700.0,77111,Chessy,77,,,77111000AB0719,,,,,,,,,,,,,0,1.0,Maison,40.0,2.0,,,,,,2.755831,48.879668,5,2018,9500.0
2556080,2018-1072165,2018-04-25,1,Vente,43000.0,2.0,,RUE EDOUARD BUFFARD,0139,77144.0,77307,Montévrain,77,,,773070000C0746,,,142,29.83,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,29.0,0.0,,,,,,2.761163,48.866356,4,2018,1482.7586206896551
2556081,2018-1072165,2018-04-25,1,Vente,43000.0,2.0,,RUE EDOUARD BUFFARD,0139,77144.0,77307,Montévrain,77,,,773070000C0746,,,206,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,12.0,0.0,,,,,,2.761163,48.866356,4,2018,3583.3333333333335
2556092,2018-1072170,2018-05-09,1,Vente,417500.0,11.0,,RUE DE LA VERDAULEE,0226,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0150,,,,,,,,,,,,,0,1.0,Maison,114.0,5.0,S,sols,,,375.0,2.822758,48.852432,5,2018,3662.280701754386
2556096,2018-1072172,2018-05-15,1,Vente,337400.0,8.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0191,,,105,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762352,48.854315,5,2018,
2556097,2018-1072172,2018-05-15,1,Vente,337400.0,8.0,,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0191,,,181,,39,78.8,,,,,,,2,2.0,Appartement,78.0,3.0,,,,,,2.762352,48.854315,5,2018,4325.641025641025
2556098,2018-1072172,2018-05-15,1,Vente,337400.0,8.0,P,RUE DE PRAGUE,0417,77144.0,77307,Montévrain,77,,,77307000ZA0191,,,106,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.762352,48.854315,5,2018,
2556099,2018-1072173,2018-05-09,1,Vente,720000.0,1.0,,RUE DES CANIS,0035,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AO0158,,,,,,,,,,,,,0,1.0,Maison,176.0,6.0,S,sols,,,500.0,2.829944,48.856432,5,2018,4090.909090909091
2556100,2018-1072173,2018-05-09,1,Vente,720000.0,1.0,,RUE DES CANIS,0035,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AO0158,,,,,,,,,,,,,0,1.0,Maison,176.0,6.0,AG,terrains d'agrément,PARC,Parc,203.0,2.829944,48.856432,5,2018,4090.909090909091
2556111,2018-1072180,2018-05-11,1,Vente,64800.0,42.0,,AV DE LA SOCIETE DES NATIONS,0483,77144.0,77307,Montévrain,77,,,77307000ZA0228,,,118,12.0,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.7617,48.856367,5,2018,
2556112,2018-1072180,2018-05-11,1,Vente,64800.0,2.0,,RUE DE VIENNE,0530,77144.0,77307,Montévrain,77,,,77307000ZA0228,,,35,49.0,,,,,,,,,1,2.0,Appartement,48.0,2.0,,,,,,2.7617,48.856367,5,2018,1350.0
2556123,2018-1072185,2018-05-03,1,Vente,87000.0,36.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,284,22.02,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.76756,48.853979,5,2018,3954.5454545454545
