,id_mutation,date_mutation,numero_disposition,nature_mutation,valeur_fonciere,adresse_numero,adresse_suffixe,adresse_nom_voie,adresse_code_voie,code_postal,code_commune,nom_commune,code_departement,ancien_code_commune,ancien_nom_commune,id_parcelle,ancien_id_parcelle,numero_volume,lot1_numero,lot1_surface_carrez,lot2_numero,lot2_surface_carrez,lot3_numero,lot3_surface_carrez,lot4_numero,lot4_surface_carrez,lot5_numero,lot5_surface_carrez,nombre_lots,code_type_local,type_local,surface_reelle_bati,nombre_pieces_principales,code_nature_culture,nature_culture,code_nature_culture_speciale,nature_culture_speciale,surface_terrain,longitude,latitude,month,year,m2
2254227,2016-954876,2016-03-18,1,Vente,235000.0,11.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,106,67.38,,,,,,,,,1,2.0,Appartement,64.0,3.0,,,,,,2.784357,48.856868,3,2016,3671.875
2254228,2016-954876,2016-03-18,1,Vente,235000.0,5.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,358,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,3,2016,
2254267,2016-954896,2016-03-18,1,Vente,158000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,165,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.815862,48.867012,3,2016,15800.0
2254268,2016-954896,2016-03-18,1,Vente,158000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,64,63.54,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,63.0,0.0,,,,,,2.815862,48.867012,3,2016,2507.936507936508
2254283,2016-954905,2016-03-09,1,Vente en l'état futur d'achèvement,315000.0,15.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0296,,,195,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.766461,48.853356,3,2016,
2254307,2016-954920,2016-04-05,1,Vente,370000.0,12.0,B,RUE DE LA MORTE PAYE,0160,77700.0,77449,Serris,77,,,774490000B1320,,,,,,,,,,,,,0,1.0,Maison,150.0,6.0,S,sols,,,241.0,2.787843,48.8423,4,2016,2466.6666666666665
2254326,2016-954931,2016-04-01,1,Vente,972000.0,3.0,,RUE DE LA PRAIRIE,0181,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AE0168,,,,,,,,,,,,,0,4.0,Local industriel. commercial ou assimilé,997.0,0.0,S,sols,,,1747.0,2.828949,48.847106,4,2016,974.9247743229689
2254340,2016-954940,2016-03-29,1,Vente,281000.0,11.0,,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0164,,,118,93.26,,,,,,,,,1,2.0,Appartement,93.0,4.0,,,,,,2.763642,48.85586,3,2016,3021.505376344086
2254341,2016-954940,2016-03-29,1,Vente,281000.0,11.0,B,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0164,,,16,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763642,48.85586,3,2016,
2254342,2016-954940,2016-03-29,1,Vente,281000.0,11.0,B,RUE DE BRUXELLES,0062,77144.0,77307,Montévrain,77,,,77307000ZA0164,,,15,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763642,48.85586,3,2016,
2254364,2016-954953,2016-03-25,1,Vente,112000.0,2.0,,RUE DES VENVOLLES,0224,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AH0010,,,102,32.9,,,,,,,,,1,2.0,Appartement,32.0,2.0,,,,,,2.820078,48.849716,3,2016,3500.0
2254365,2016-954954,2016-03-15,1,Vente,140000.0,26.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0112,,,19,38.78,,,,,,,,,1,2.0,Appartement,118.0,5.0,,,,,,2.765754,48.855891,3,2016,1186.4406779661017
2254402,2016-954973,2016-03-21,1,Vente,138325.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,600,19.8,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,3,2016,7280.263157894737
2254415,2016-954982,2016-03-25,1,Vente,210000.0,9001.0,P,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0264,,,173,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786913,48.854067,3,2016,
2254416,2016-954982,2016-03-25,1,Vente,210000.0,15.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0264,,,37,64.91,,,,,,,,,1,2.0,Appartement,65.0,3.0,,,,,,2.786913,48.854067,3,2016,3230.769230769231
2254417,2016-954982,2016-03-25,1,Vente,210000.0,7.0,C,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0264,,,99,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786913,48.854067,3,2016,
2254418,2016-954982,2016-03-25,1,Vente,210000.0,9001.0,P,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0264,,,172,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.786913,48.854067,3,2016,
2254419,2016-954983,2016-03-31,1,Vente,189000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,82,60.52,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,60.0,0.0,,,,,,2.815862,48.867012,3,2016,3150.0
2254420,2016-954983,2016-03-31,1,Vente,189000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,179,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.815862,48.867012,3,2016,18900.0
2254421,2016-954984,2016-03-21,1,Vente,164858.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1558,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820674,48.862311,3,2016,
2254422,2016-954984,2016-03-21,1,Vente,164858.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,910,23.6,,,,,,,,,1,2.0,Appartement,23.0,1.0,,,,,,2.820674,48.862311,3,2016,7167.739130434783
2254429,2016-954988,2016-04-06,1,Vente,8000.0,1.0,P,RUE DES CAMPANULES,0044,77700.0,77268,Magny-le-Hongre,77,,,772680000B0932,,,121,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.814437,48.86529,4,2016,
2254435,2016-954992,2016-03-17,1,Vente,157000.0,54.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,130,39.3,,,,,,,,,1,2.0,Appartement,40.0,2.0,,,,,,2.759956,48.871348,3,2016,3925.0
2254436,2016-954992,2016-03-17,1,Vente,157000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,428,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,3,2016,
2254437,2016-954992,2016-03-17,1,Vente,157000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,866,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,3,2016,
2254496,2016-955025,2016-03-25,1,Vente,207000.0,12.0,B,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,50,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815999,48.849182,3,2016,
2254497,2016-955025,2016-03-25,1,Vente,207000.0,12.0,B,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,103,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815999,48.849182,3,2016,
2254498,2016-955025,2016-03-25,1,Vente,207000.0,14.0,,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0136,,,23,,,,,,,,,,1,2.0,Appartement,70.0,4.0,,,,,,2.815999,48.849182,3,2016,2957.1428571428573
2254536,2016-955046,2016-03-31,1,Vente,279000.0,18.0,,RUE DE LA MARNE,0360,77700.0,77111,Chessy,77,,,77111000AE0604,,,,,,,,,,,,,0,1.0,Maison,65.0,4.0,S,sols,,,47.0,2.764284,48.880188,3,2016,4292.307692307692
2254550,2016-955053,2016-03-31,1,Vente en l'état futur d'achèvement,305000.0,15.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0296,,,213,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.766461,48.853356,3,2016,
2254604,2016-955070,2016-03-25,1,Vente en l'état futur d'achèvement,305000.0,21.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0189,,,125,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.771584,48.858613,3,2016,
2254605,2016-955070,2016-03-25,1,Vente en l'état futur d'achèvement,305000.0,21.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0189,,,46,,,,,,,,,,1,2.0,Appartement,75.0,4.0,,,,,,2.771584,48.858613,3,2016,4066.6666666666665
2254606,2016-955070,2016-03-25,1,Vente en l'état futur d'achèvement,305000.0,21.0,,RUE D ARIANE,0010,77700.0,77111,Chessy,77,,,77111000AL0189,,,126,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.771584,48.858613,3,2016,
2254620,2016-955079,2016-03-24,1,Vente,137832.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,632,19.8,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,3,2016,7254.315789473684
2254632,2016-955088,2016-04-08,1,Vente,151000.0,9001.0,,PARC DE CHESSY,B024,77700.0,77111,Chessy,77,,,77111000AH0152,,,113,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.765459,48.87795,4,2016,
2254633,2016-955088,2016-04-08,1,Vente,151000.0,28.0,,CHE DES VERGERS,0592,77700.0,77111,Chessy,77,,,77111000AH0152,,,9,35.83,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.765459,48.87795,4,2016,4314.285714285715
2254636,2016-955090,2016-04-12,1,Vente,327000.0,1.0,,RUE DU JARIEL,0090,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0183,,,,,,,,,,,,,0,1.0,Maison,102.0,5.0,S,sols,,,496.0,2.820356,48.843581,4,2016,3205.8823529411766
2254637,2016-955091,2016-04-12,1,Vente,171000.0,198.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0114,,,72,39.89,,,,,,,,,1,2.0,Appartement,39.0,2.0,,,,,,2.766796,48.854878,4,2016,4384.615384615385
2254638,2016-955091,2016-04-12,1,Vente,171000.0,198.0,B,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0114,,,169,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.766796,48.854878,4,2016,
2254644,2016-955095,2016-04-13,1,Vente,232000.0,28.0,P,RUE DU MANOIR,0089,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0273,,,71,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818006,48.869149,4,2016,
2254645,2016-955095,2016-04-13,1,Vente,232000.0,24.0,,RUE DU MANOIR,0089,77700.0,77268,Magny-le-Hongre,77,,,77268000ZB0273,,,24,60.47,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.818006,48.869149,4,2016,3803.27868852459
2254778,2016-955168,2016-03-25,1,Vente,136913.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1003,19.6,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,3,2016,7205.9473684210525
2254788,2016-955174,2016-04-14,1,Vente,155000.0,7.0,,PL D AMILLY,0005,77700.0,77449,Serris,77,,,774490000B1196,,,4,35.0,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.787103,48.843547,4,2016,4428.571428571428
2254789,2016-955174,2016-04-14,1,Vente,155000.0,9001.0,,PL D AMILLY,0005,77700.0,77449,Serris,77,,,774490000B1196,,,61,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.787103,48.843547,4,2016,
2254809,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,74,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254810,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,69,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254811,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,75,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254812,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,72,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254813,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,71,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254814,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,68,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254815,2016-955185,2016-03-29,1,Vente,480000.0,14.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,1,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,445.0,0.0,,,,,,2.789611,48.841211,3,2016,1078.6516853932585
2254816,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,76,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254817,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,70,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254818,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,77,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254819,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,30,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254820,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,73,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254821,2016-955185,2016-03-29,1,Vente,480000.0,9014.0,,AV DE SARIA,0245,77700.0,77449,Serris,77,,,77449000AH0058,,,29,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.789611,48.841211,3,2016,48000.0
2254846,2016-955201,2016-03-25,1,Vente,133257.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1008,19.1,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,3,2016,7013.526315789473
2254859,2016-955209,2016-04-06,1,Vente,159390.0,18.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0348,,,51,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,,0.0,,,,,,2.786629,48.858626,4,2016,
2254881,2016-955221,2016-04-14,1,Vente,250000.0,4.0,,RUE DE LA FONTAINE ROUGE,0235,77700.0,77111,Chessy,77,,,77111000AL0116,,,20,92.48,,,,,,,,,1,2.0,Appartement,91.0,4.0,,,,,,2.77269,48.855585,4,2016,2747.252747252747
2254882,2016-955221,2016-04-14,1,Vente,250000.0,9001.0,,RUE DE LA FONTAINE ROUGE,0235,77700.0,77111,Chessy,77,,,77111000AL0116,,,48,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.77269,48.855585,4,2016,
2254883,2016-955221,2016-04-14,1,Vente,250000.0,9001.0,,RUE DE LA FONTAINE ROUGE,0235,77700.0,77111,Chessy,77,,,77111000AL0116,,,71,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.77269,48.855585,4,2016,
2254895,2016-955228,2016-03-31,1,Vente,136913.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,209,19.6,,,,,,,,,1,2.0,Appartement,19.0,1.0,,,,,,2.820674,48.862311,3,2016,7205.9473684210525
2254896,2016-955229,2016-03-30,1,Vente,164858.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,1512,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.820674,48.862311,3,2016,
2254897,2016-955229,2016-03-30,1,Vente,164858.0,9001.0,,RUE DE LA BOISERIE,0037,77700.0,77268,Magny-le-Hongre,77,,,77268000AI0089,,,604,23.6,,,,,,,,,1,2.0,Appartement,23.0,1.0,,,,,,2.820674,48.862311,3,2016,7167.739130434783
2254898,2016-955230,2016-04-05,1,Vente,133000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,95,58.73,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,59.0,0.0,,,,,,2.815862,48.867012,4,2016,2254.237288135593
2254899,2016-955230,2016-04-05,1,Vente,133000.0,5.0,,RUE DE LA CLE DES CHAMPS,0052,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0289,,,197,,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,10.0,0.0,,,,,,2.815862,48.867012,4,2016,13300.0
2254900,2016-955231,2016-04-19,1,Vente,222500.0,38.0,,RUE DES MARNONS,0127,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0357,,,18,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.817439,48.848325,4,2016,
2254901,2016-955231,2016-04-19,1,Vente,222500.0,38.0,,RUE DES MARNONS,0127,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0357,,,5,59.29,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.817439,48.848325,4,2016,3647.5409836065573
2254903,2016-955233,2016-04-19,1,Vente,197000.0,8.0,P,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3514,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818068,48.844633,4,2016,
2254904,2016-955233,2016-04-19,1,Vente,197000.0,8.0,P,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3515,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.818068,48.844633,4,2016,
2254905,2016-955233,2016-04-19,1,Vente,197000.0,8.0,,BD DE LA MARSANGE,0130,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AB0358,,,3201,80.98,,,,,,,,,1,1.0,Maison,80.0,4.0,,,,,,2.818068,48.844633,4,2016,2462.5
2254906,2016-955234,2016-03-31,1,Vente,69931.45,7.0,,CRS DE LA GARONNE,0114,77700.0,77449,Serris,77,,,77449000AC0240,,,557,18.54,,,,,,,,,1,4.0,Local industriel. commercial ou assimilé,18.0,0.0,,,,,,2.784868,48.855823,3,2016,3885.0805555555553
2254907,2016-955235,2016-04-13,1,Vente,142000.0,60.0,,RUE DU MOULIN A VENT,0105,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0308,,,30,35.13,,,,,,,,,1,2.0,Appartement,35.0,2.0,,,,,,2.809717,48.867114,4,2016,4057.1428571428573
2254908,2016-955235,2016-04-13,1,Vente,142000.0,60.0,P,RUE DU MOULIN A VENT,0105,77700.0,77268,Magny-le-Hongre,77,,,77268000AB0308,,,89,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.809717,48.867114,4,2016,
2254911,2016-955237,2016-04-15,1,Vente,273000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,951,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,4,2016,
2254912,2016-955237,2016-04-15,1,Vente,273000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,950,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,4,2016,
2254913,2016-955237,2016-04-15,1,Vente,273000.0,62.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,26,65.83,,,,,,,,,1,2.0,Appartement,66.0,3.0,,,,,,2.759956,48.871348,4,2016,4136.363636363636
2254914,2016-955237,2016-04-15,1,Vente,273000.0,9001.0,,AV DES FRENES,0154,77144.0,77307,Montévrain,77,,,773070000C0987,,,304,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.759956,48.871348,4,2016,
2254915,2016-955238,2016-04-07,1,Vente,100000.0,36.0,,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0182,,,285,,,,,,,,,,1,2.0,Appartement,22.0,1.0,,,,,,2.76756,48.853979,4,2016,4545.454545454545
2254917,2016-955239,2016-04-05,1,Vente en l'état futur d'achèvement,340000.0,15.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0296,,,203,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.766461,48.853356,4,2016,
2254969,2016-955259,2016-04-08,1,Vente en l'état futur d'achèvement,329000.0,15.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0296,,,155,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.766461,48.853356,4,2016,
2254970,2016-955259,2016-04-08,1,Vente en l'état futur d'achèvement,329000.0,15.0,P,RUE D AMSTERDAM,0013,77144.0,77307,Montévrain,77,,,77307000ZA0296,,,156,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.766461,48.853356,4,2016,
2255011,2016-955278,2016-04-05,1,Vente,175000.0,198.0,B,RUE DE LA CHARBONNIERE,0077,77144.0,77307,Montévrain,77,,,77307000ZA0114,,,104,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.766796,48.854878,4,2016,
2255012,2016-955278,2016-04-05,1,Vente,175000.0,4.0,,ALL DE DUBLIN,0135,77144.0,77307,Montévrain,77,,,77307000ZA0114,,,38,41.23,,,,,,,,,1,2.0,Appartement,41.0,2.0,,,,,,2.766796,48.854878,4,2016,4268.292682926829
2255014,2016-955280,2016-04-06,1,Vente,222642.0,15.0,,ESP DES GUINANDIERS,0088,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0273,,,25,73.93,,,,,,,,,1,2.0,Appartement,74.0,4.0,,,,,,2.815374,48.848782,4,2016,3008.675675675676
2255015,2016-955280,2016-04-06,1,Vente,222642.0,9001.0,,RUE DES BERLAUDEURS,0022,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0273,,,62,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815374,48.848782,4,2016,
2255016,2016-955280,2016-04-06,1,Vente,222642.0,9001.0,,RUE DES BERLAUDEURS,0022,77700.0,77018,Bailly-Romainvilliers,77,,,77018000AD0273,,,97,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.815374,48.848782,4,2016,
2255027,2016-955286,2016-03-29,1,Vente,310000.0,3.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0138,,,313,80.96,685,,,,,,,,2,2.0,Appartement,80.0,4.0,,,,,,2.78621,48.852987,3,2016,3875.0
2255028,2016-955286,2016-03-29,1,Vente,310000.0,9002.0,,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0138,,,824,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.78621,48.852987,3,2016,
2255029,2016-955286,2016-03-29,1,Vente,310000.0,1.0,P,CRS DU TAGE,0257,77700.0,77449,Serris,77,,,77449000AC0138,,,579,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.78621,48.852987,3,2016,
2255046,2016-955293,2016-03-29,1,Vente,195000.0,5.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,266,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,3,2016,
2255047,2016-955293,2016-03-29,1,Vente,195000.0,45.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0259,,,3,57.98,,,,,,,,,1,2.0,Appartement,58.0,3.0,,,,,,2.784357,48.856868,3,2016,3362.0689655172414
2255048,2016-955293,2016-03-29,1,Vente,195000.0,45.0,,CRS DU DANUBE,0057,77700.0,77449,Serris,77,,,77449000AC0259,,,141,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,3,2016,
2255049,2016-955293,2016-03-29,1,Vente,195000.0,5.0,,CRS DE L ELBE,0085,77700.0,77449,Serris,77,,,77449000AC0259,,,265,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.784357,48.856868,3,2016,
2255134,2016-955328,2016-03-29,1,Vente en l'état futur d'achèvement,269000.0,1.0,,RUE DE STOCKHOLM,0484,77144.0,77307,Montévrain,77,,,77307000ZA0305,,,46,,,,,,,,,,1,2.0,Appartement,67.0,3.0,,,,,,2.763196,48.858521,3,2016,4014.9253731343283
2255135,2016-955328,2016-03-29,1,Vente en l'état futur d'achèvement,269000.0,1.0,,RUE DE STOCKHOLM,0484,77144.0,77307,Montévrain,77,,,77307000ZA0305,,,143,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.763196,48.858521,3,2016,
2255221,2016-955370,2016-04-06,1,Vente,275000.0,2.0,P,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,772680000B0991,,,93,,,,,,,,,,1,3.0,Dépendance,,0.0,,,,,,2.813773,48.86518,4,2016,
2255222,2016-955370,2016-04-06,1,Vente,275000.0,2.0,B,RUE DE L EPINETTE,0062,77700.0,77268,Magny-le-Hongre,77,,,772680000B0991,,,7,,,,,,,,,,1,2.0,Appartement,61.0,3.0,,,,,,2.813773,48.86518,4,2016,4508.196721311476
