,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_commune,nom_commune,nombre_lots,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,month,year,m2
2592551,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,67.0,3.0,2.765859,48.876907,4,2017,41628.39655172414
2592556,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,100.0,4.0,2.765859,48.876907,4,2017,
2592557,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,87.0,4.0,2.765859,48.876907,4,2017,
2592563,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,74.0,3.0,2.765859,48.876907,4,2017,41628.39655172414
2592566,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,71.0,3.0,2.765859,48.876907,4,2017,
2592567,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,57.0,3.0,2.765859,48.876907,4,2017,
2592568,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,75.0,3.0,2.765859,48.876907,4,2017,
2592571,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,71.0,3.0,2.765859,48.876907,4,2017,11229.986046511627
2592574,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,78.0,3.0,2.765859,48.876907,4,2017,21557.5625
2592575,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,74.0,3.0,2.765859,48.876907,4,2017,
2592576,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,72.0,4.0,2.765859,48.876907,4,2017,
2592579,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,110.0,5.0,2.765859,48.876907,4,2017,
2592585,2017-1082308,2017-04-27,Vente,2414447.0,CHE DES VERGERS,77111,Chessy,1,Appartement,86.0,4.0,2.765859,48.876907,4,2017,25415.23157894737
2592589,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,64.0,3.0,2.81359,48.866809,4,2017,17246.05
2592590,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,67.0,3.0,2.81359,48.866809,4,2017,22150.889908256882
2592591,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,64.0,3.0,2.81359,48.866809,4,2017,30954.44871794872
2592592,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,65.0,3.0,2.81359,48.866809,4,2017,
2592593,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,81.0,4.0,2.81359,48.866809,4,2017,
2592596,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,36.0,2.0,2.81359,48.866809,4,2017,43115.125
2592600,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,60.0,3.0,2.81359,48.866809,4,2017,
2592601,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,41.0,2.0,2.81359,48.866809,4,2017,
2592605,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,61.0,3.0,2.81359,48.866809,4,2017,
2592607,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,83.0,4.0,2.81359,48.866809,4,2017,
2592609,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,36.0,2.0,2.81359,48.866809,4,2017,27752.264367816093
2592610,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,64.0,3.0,2.81359,48.866809,4,2017,
2592612,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,26.0,1.0,2.81359,48.866809,4,2017,67067.97222222222
2592615,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,93.0,5.0,2.81359,48.866809,4,2017,11552.377990430621
2592618,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,52.0,2.0,2.81359,48.866809,4,2017,
2592620,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,93.0,5.0,2.81359,48.866809,4,2017,
2592621,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,54.0,3.0,2.81359,48.866809,4,2017,11024.872146118722
2592622,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,88.0,5.0,2.81359,48.866809,4,2017,11024.872146118722
2592623,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,82.0,4.0,2.81359,48.866809,4,2017,
2592628,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,36.0,2.0,2.81359,48.866809,4,2017,
2592629,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,93.0,5.0,2.81359,48.866809,4,2017,
2592630,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,44.0,2.0,2.81359,48.866809,4,2017,53654.37777777778
2592633,2017-1082308,2017-04-27,Vente,2414447.0,RUE DES FERMES,77268,Magny-le-Hongre,1,Appartement,46.0,2.0,2.81359,48.866809,4,2017,14371.708333333334
2592679,2017-1082333,2017-04-13,Vente,80000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,4,2017,
2592690,2017-1082341,2017-05-04,Vente,253000.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,80.0,4.0,2.76312,48.854849,5,2017,
2592707,2017-1082350,2017-04-13,Vente,84000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,20.0,1.0,2.76756,48.853979,4,2017,
2592736,2017-1082366,2017-04-27,Vente,205000.0,RUE DE PRAGUE,77307,Montévrain,2,Appartement,52.0,2.0,2.7636,48.853044,4,2017,2228.2608695652175
2592738,2017-1082367,2017-04-14,Vente,253600.0,RUE DE COPENHAGUE,77307,Montévrain,1,Appartement,95.0,5.0,2.763732,48.858075,4,2017,
2592881,2017-1082436,2017-05-11,Vente,280000.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,82.0,4.0,2.773342,48.855841,5,2017,
2592920,2017-1082455,2017-04-14,Vente,220000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,61.0,3.0,2.76312,48.854849,4,2017,
2592954,2017-1082469,2017-04-19,Vente,160000.0,CRS DU TAGE,77449,Serris,1,Appartement,42.0,2.0,2.786741,48.85467,4,2017,2285.714285714286
2593047,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,89.0,4.0,2.775748,48.857991,4,2017,14326.095541401273
2593048,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES GRANDS PRES,77111,Chessy,1,Appartement,93.0,4.0,2.775748,48.857991,4,2017,107104.61904761905
2593053,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES GRANDS PRES,77111,Chessy,1,Appartement,96.0,4.0,2.775748,48.857991,4,2017,86507.57692307692
2593056,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,92.0,4.0,2.775748,48.857991,4,2017,30810.91780821918
2593063,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,86.0,4.0,2.775748,48.857991,4,2017,34603.03076923077
2593069,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES GRANDS PRES,77111,Chessy,1,Appartement,96.0,4.0,2.775748,48.857991,4,2017,42437.67924528302
2593074,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES GRANDS PRES,77111,Chessy,1,Appartement,96.0,4.0,2.775748,48.857991,4,2017,
2593080,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES GRANDS PRES,77111,Chessy,1,Appartement,93.0,4.0,2.775748,48.857991,4,2017,
2593082,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,103.0,5.0,2.775748,48.857991,4,2017,25852.83908045977
2593083,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES LIVRAINS,77111,Chessy,1,Appartement,93.0,4.0,2.775748,48.857991,4,2017,40894.490909090906
2593088,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,89.0,4.0,2.775748,48.857991,4,2017,
2593090,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES GRANDS PRES,77111,Chessy,1,Appartement,117.0,5.0,2.775748,48.857991,4,2017,
2593091,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES LIVRAINS,77111,Chessy,1,Appartement,92.0,4.0,2.775748,48.857991,4,2017,10223.622727272726
2593092,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,92.0,4.0,2.775748,48.857991,4,2017,
2593094,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES GRANDS PRES,77111,Chessy,1,Appartement,93.0,4.0,2.775748,48.857991,4,2017,44983.94
2593102,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,92.0,4.0,2.775748,48.857991,4,2017,
2593107,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,89.0,4.0,2.775748,48.857991,4,2017,28114.9625
2593110,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,89.0,4.0,2.775748,48.857991,4,2017,
2593113,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,103.0,5.0,2.775748,48.857991,4,2017,
2593120,2017-1082474,2017-04-27,Vente,2249197.0,RUE DES LIVRAINS,77111,Chessy,1,Appartement,92.0,4.0,2.775748,48.857991,4,2017,
2593121,2017-1082474,2017-04-27,Vente,2249197.0,RUE DU BOIS DE PARIS,77111,Chessy,1,Appartement,79.0,4.0,2.775748,48.857991,4,2017,37486.61666666667
2593314,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,42.0,2.0,2.7628,48.853901,4,2017,
2593315,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,65.0,3.0,2.7628,48.853901,4,2017,
2593317,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,66.0,3.0,2.7628,48.853901,4,2017,
2593318,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,65.0,3.0,2.7628,48.853901,4,2017,
2593320,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,41.0,2.0,2.7628,48.853901,4,2017,9591.696078431372
2593321,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,42.0,2.0,2.7628,48.853901,4,2017,65223.53333333333
2593322,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,46.0,2.0,2.7628,48.853901,4,2017,24156.864197530864
2593323,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,69.0,3.0,2.7628,48.853901,4,2017,
2593324,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,42.0,2.0,2.7628,48.853901,4,2017,
2593325,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,66.0,3.0,2.7628,48.853901,4,2017,
2593327,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,67.0,3.0,2.7628,48.853901,4,2017,
2593328,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,46.0,2.0,2.7628,48.853901,4,2017,
2593329,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,46.0,2.0,2.7628,48.853901,4,2017,
2593330,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,66.0,3.0,2.7628,48.853901,4,2017,
2593333,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,64.0,3.0,2.7628,48.853901,4,2017,
2593339,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,66.0,3.0,2.7628,48.853901,4,2017,
2593341,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,44.0,2.0,2.7628,48.853901,4,2017,
2593343,2017-1082496,2017-04-27,Vente,1956706.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,51.0,2.0,2.7628,48.853901,4,2017,
2593547,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,88.0,5.0,2.765459,48.87795,4,2017,19343.67955801105
2593548,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,105.0,6.0,2.765459,48.87795,4,2017,19343.67955801105
2593549,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,105.0,6.0,2.765459,48.87795,4,2017,50742.115942028984
2593551,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,58.0,4.0,2.765459,48.87795,4,2017,29421.899159663866
2593553,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,37.0,3.0,2.765459,48.87795,4,2017,29176.716666666667
2593554,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,36.0,3.0,2.765459,48.87795,4,2017,25188.53237410072
2593559,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,83.0,5.0,2.765459,48.87795,4,2017,54706.34375
2593562,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,65.0,4.0,2.765459,48.87795,4,2017,58353.433333333334
2593564,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,84.0,5.0,2.765459,48.87795,4,2017,36094.907216494845
2593566,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,44.0,3.0,2.765459,48.87795,4,2017,61424.666666666664
2593567,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,56.0,4.0,2.765459,48.87795,4,2017,
2593569,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,65.0,4.0,2.765459,48.87795,4,2017,53048.57575757576
2593573,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,90.0,5.0,2.765459,48.87795,4,2017,
2593574,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,36.0,3.0,2.765459,48.87795,4,2017,30445.26956521739
2593575,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,57.0,4.0,2.765459,48.87795,4,2017,
2593577,2017-1082525,2017-04-27,Vente,3501206.0,CHE DES VERGERS,77111,Chessy,1,Appartement,83.0,5.0,2.765459,48.87795,4,2017,56471.06451612903
2593604,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,76.0,4.0,2.764325,48.856141,4,2017,48627.86111111111
2593607,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,69.0,3.0,2.764325,48.856141,4,2017,53864.70769230769
2593608,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,76.0,4.0,2.764325,48.856141,4,2017,67330.88461538461
2593609,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,69.0,3.0,2.764325,48.856141,4,2017,106097.15151515152
2593611,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,35.0,1.0,2.764325,48.856141,4,2017,40243.747126436785
2593612,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,92.0,4.0,2.764325,48.856141,4,2017,71453.1836734694
2593613,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,79.0,4.0,2.764325,48.856141,4,2017,
2593617,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,76.0,4.0,2.764325,48.856141,4,2017,74493.74468085106
2593623,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,79.0,4.0,2.764325,48.856141,4,2017,62521.53571428572
2593626,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,63.0,3.0,2.764325,48.856141,4,2017,70024.12
2593627,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,61.0,3.0,2.764325,48.856141,4,2017,
2593628,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,56.0,3.0,2.764325,48.856141,4,2017,47313.59459459459
2593629,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,88.0,3.0,2.764325,48.856141,4,2017,
2593630,2017-1082525,2017-04-27,Vente,3501206.0,ALL DE ZURICH,77307,Montévrain,1,Appartement,62.0,3.0,2.764325,48.856141,4,2017,29176.716666666667
2593632,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,55.0,3.0,2.761705,48.854971,4,2017,
2593633,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,88.0,4.0,2.761705,48.854971,4,2017,116706.86666666667
2593635,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,43.0,2.0,2.761705,48.854971,4,2017,
2593636,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,67.0,3.0,2.761705,48.854971,4,2017,36094.907216494845
2593638,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,66.0,3.0,2.761705,48.854971,4,2017,
2593639,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,67.0,3.0,2.761705,48.854971,4,2017,53048.57575757576
2593640,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,58.0,3.0,2.761705,48.854971,4,2017,
2593643,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,62.0,3.0,2.761705,48.854971,4,2017,
2593647,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,76.0,4.0,2.761705,48.854971,4,2017,
2593650,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,57.0,3.0,2.761705,48.854971,4,2017,
2593652,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,43.0,2.0,2.761705,48.854971,4,2017,
2593653,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,42.0,2.0,2.761705,48.854971,4,2017,
2593659,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,64.0,3.0,2.761705,48.854971,4,2017,57396.81967213115
2593664,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,43.0,2.0,2.761705,48.854971,4,2017,
2593666,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,65.0,3.0,2.761705,48.854971,4,2017,
2593667,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,79.0,4.0,2.761705,48.854971,4,2017,38902.28888888889
2593669,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,26.0,1.0,2.761705,48.854971,4,2017,
2593673,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,42.0,2.0,2.761705,48.854971,4,2017,
2593677,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,46.0,2.0,2.761705,48.854971,4,2017,
2593681,2017-1082525,2017-04-27,Vente,3501206.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,71.0,3.0,2.761705,48.854971,4,2017,
2593770,2017-1082573,2017-05-12,Vente,226000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,63.0,2.0,2.763642,48.85586,5,2017,
2593825,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,76.0,4.0,2.812858,48.870326,4,2017,
2593828,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,65.0,3.0,2.812858,48.870326,4,2017,
2593832,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,65.0,3.0,2.812858,48.870326,4,2017,
2593838,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,119.0,5.0,2.812858,48.870326,4,2017,
2593841,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,76.0,3.0,2.812858,48.870326,4,2017,
2593844,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,56.0,3.0,2.812858,48.870326,4,2017,
2593849,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,38.0,2.0,2.812858,48.870326,4,2017,
2593850,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,79.0,4.0,2.812858,48.870326,4,2017,
2593859,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,46.0,2.0,2.812858,48.870326,4,2017,76686.03174603175
2593860,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,115.0,5.0,2.812858,48.870326,4,2017,68045.35211267606
2593864,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,85.0,4.0,2.812858,48.870326,4,2017,51948.602150537634
2593871,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,65.0,3.0,2.812858,48.870326,4,2017,49806.39175257732
2593878,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,104.0,5.0,2.812858,48.870326,4,2017,71047.35294117648
2593884,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,76.0,4.0,2.812858,48.870326,4,2017,
2593885,2017-1082576,2017-04-27,Vente,4831220.0,RUE DES LABOURS,77268,Magny-le-Hongre,1,Appartement,38.0,2.0,2.812858,48.870326,4,2017,
2593908,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,84.0,4.0,2.787538,48.853941,4,2017,
2593911,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,58.0,3.0,2.787538,48.853941,4,2017,
2593915,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,90.0,4.0,2.787538,48.853941,4,2017,
2593920,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,61.0,3.0,2.787538,48.853941,4,2017,20471.271186440677
2593922,2017-1082576,2017-04-27,Vente,4831220.0,RUE DE MAGELLAN,77449,Serris,1,Appartement,90.0,4.0,2.787538,48.853941,4,2017,36600.15151515151
2593925,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,96.0,4.0,2.787538,48.853941,4,2017,
2593926,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,59.0,3.0,2.787538,48.853941,4,2017,210053.04347826086
2593928,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,60.0,3.0,2.787538,48.853941,4,2017,
2593935,2017-1082576,2017-04-27,Vente,4831220.0,RUE VASCO DE GAMA,77449,Serris,1,Appartement,85.0,4.0,2.787538,48.853941,4,2017,62743.11688311688
2593936,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,66.0,3.0,2.787538,48.853941,4,2017,31994.834437086094
2593937,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,66.0,3.0,2.787538,48.853941,4,2017,100650.41666666667
2593941,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,70.0,3.0,2.787538,48.853941,4,2017,56837.882352941175
2593942,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,80.0,4.0,2.787538,48.853941,4,2017,56837.882352941175
2593944,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,84.0,4.0,2.787538,48.853941,4,2017,87840.36363636363
2593949,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,80.0,4.0,2.787538,48.853941,4,2017,79200.32786885246
2593950,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,90.0,4.0,2.787538,48.853941,4,2017,
2593952,2017-1082576,2017-04-27,Vente,4831220.0,CRS DU TAGE,77449,Serris,1,Appartement,88.0,5.0,2.787538,48.853941,4,2017,
