,id_mutation,date_mutation,nature_mutation,valeur_fonciere,adresse_nom_voie,code_commune,nom_commune,nombre_lots,type_local,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,month,year,m2
2720129,2019-1137175,2019-11-08,Vente,249000.0,RUE DE PRAGUE,77307,Montévrain,2,Appartement,62.0,3.0,2.762352,48.854315,11,2019,4016.1290322580644
2720138,2019-1137179,2019-10-28,Vente,124586.0,RUE DE LA BOISERIE,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.820674,48.862311,10,2019,6557.1578947368425
2720180,2019-1137196,2019-11-04,Vente,173000.0,AV DES FRENES,77307,Montévrain,2,Appartement,38.0,2.0,2.761009,48.871225,11,2019,4552.631578947368
2720195,2019-1137204,2019-10-21,Vente,139000.0,CRS DE L ELBE,77449,Serris,1,Appartement,28.0,1.0,2.786552,48.857418,10,2019,4964.285714285715
2720363,2019-1137274,2019-11-12,Vente,292000.0,RUE DU CLOS GIRARD,77111,Chessy,1,Appartement,73.0,3.0,2.769692,48.878821,11,2019,4000.0
2720390,2019-1137286,2019-11-13,Vente,92650.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,11,2019,4211.363636363636
2720410,2019-1137299,2019-11-07,Vente,194000.0,RUE DE PRAGUE,77307,Montévrain,2,Appartement,53.0,2.0,2.7636,48.853044,11,2019,3660.377358490566
2720426,2019-1137307,2019-10-22,Vente,192000.0,RUE DES ECURIES,77268,Magny-le-Hongre,1,Appartement,43.0,2.0,2.81913,48.870253,10,2019,4465.116279069767
2720441,2019-1137316,2019-10-21,Vente,240000.0,RUE DE PRAGUE,77307,Montévrain,2,Appartement,65.0,3.0,2.7636,48.853044,10,2019,3692.3076923076924
2720449,2019-1137322,2019-11-06,Vente,177000.0,AV DES FRENES,77307,Montévrain,1,Appartement,41.0,2.0,2.759956,48.871348,11,2019,4317.073170731707
2720598,2019-1137366,2019-10-24,Vente,160000.0,CRS DE L ELBE,77449,Serris,1,Appartement,38.0,1.0,2.784357,48.856868,10,2019,4210.526315789473
2720647,2019-1137390,2019-11-15,Vente,217130.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,47.0,2.0,2.787419,48.849427,11,2019,4619.787234042553
2720654,2019-1137394,2019-11-14,Vente,284129.0,RUE DES LIVRAINS,77111,Chessy,1,Appartement,62.0,3.0,2.775748,48.857991,11,2019,4582.725806451613
2720663,2019-1137397,2019-11-04,Vente,193000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,46.0,2.0,2.760877,48.857906,11,2019,4195.652173913043
2720726,2019-1137431,2019-11-15,Vente,169000.0,AV FRANCOIS MITTERRAND,77307,Montévrain,1,Appartement,52.0,2.0,2.759493,48.866719,11,2019,3250.0
2720728,2019-1137433,2019-10-29,Vente,158000.0,RUE DE PRAGUE,77307,Montévrain,2,Appartement,37.0,1.0,2.7636,48.853044,10,2019,4270.27027027027
2720765,2019-1137453,2019-11-21,Vente,180000.0,AV DES FRENES,77307,Montévrain,2,Appartement,38.0,2.0,2.761009,48.871225,11,2019,4736.8421052631575
2720770,2019-1137456,2019-11-22,Vente,93000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,11,2019,4227.272727272727
2720845,2019-1137493,2019-11-14,Vente,255000.0,AV DES FRENES,77307,Montévrain,3,Appartement,71.0,3.0,2.761009,48.871225,11,2019,3591.549295774648
2720952,2019-1137551,2019-10-30,Vente,142000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,36.0,2.0,2.758432,48.866784,10,2019,3944.4444444444443
2721000,2019-1137578,2019-11-22,Vente,200000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,43.0,2.0,2.761705,48.854971,11,2019,4651.162790697675
2721199,2019-1137685,2019-11-29,Vente,88000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,11,2019,4000.0
2721234,2019-1137703,2019-11-15,Vente,278000.0,RUE EMILE CLOUD,77449,Serris,1,Appartement,80.0,4.0,2.787419,48.849427,11,2019,3475.0
2721450,2019-1137783,2019-11-07,Vente,171000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,43.0,2.0,2.815136,48.870075,11,2019,3976.7441860465115
2721506,2019-1137816,2019-12-04,Vente,341000.0,RUE DE PRAGUE,77307,Montévrain,1,Appartement,81.0,4.0,2.765703,48.852926,12,2019,4209.876543209876
2721653,2019-1137874,2019-11-07,Vente,255000.0,RUE DES SCANDINAVES,77449,Serris,1,Appartement,52.0,2.0,2.787996,48.858659,11,2019,4903.846153846154
2721825,2019-1137965,2019-12-03,Vente,360000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,86.0,4.0,2.813773,48.86518,12,2019,4186.046511627907
2722040,2019-1138063,2019-11-22,Vente,254400.0,RUE DE LA FONTAINE ROUGE,77111,Chessy,1,Appartement,60.0,3.0,2.772307,48.856432,11,2019,4240.0
2722142,2019-1138099,2019-11-23,Vente,150000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,73.0,4.0,2.772307,48.856432,11,2019,2054.794520547945
2722252,2019-1138153,2019-12-13,Vente,99000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,21.0,1.0,2.76756,48.853979,12,2019,4714.285714285715
2722263,2019-1138159,2019-12-12,Vente,263000.0,RUE DES TOURNELLES,77111,Chessy,1,Appartement,64.0,3.0,2.772249,48.878729,12,2019,4109.375
2722309,2019-1138185,2019-11-22,Vente,221000.0,RUE VASCO DE GAMA,77449,Serris,1,Appartement,47.0,2.0,2.787668,48.853321,11,2019,4702.127659574468
2722336,2019-1138200,2019-12-05,Vente,268500.0,ALL DE DUBLIN,77307,Montévrain,1,Appartement,81.0,4.0,2.765754,48.855891,12,2019,3314.814814814815
2722459,2019-1138252,2019-12-09,Vente,136000.0,RUE DES BERGES,77018,Bailly-Romainvilliers,1,Appartement,28.0,1.0,2.817062,48.850198,12,2019,4857.142857142857
2722481,2019-1138264,2019-12-16,Vente,210000.0,RUE DE LA CLE DES CHAMPS,77268,Magny-le-Hongre,1,Appartement,80.0,4.0,2.815862,48.867012,12,2019,2625.0
2722553,2019-1138297,2019-12-05,Vente,185000.0,AV DES FRENES,77307,Montévrain,2,Appartement,38.0,2.0,2.761009,48.871225,12,2019,4868.421052631579
2722582,2019-1138313,2019-11-26,Vente,90000.0,RUE D AMSTERDAM,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,11,2019,4090.909090909091
2722695,2019-1138371,2019-12-09,Vente,262500.0,ALL DE VARSOVIE,77307,Montévrain,1,Appartement,65.0,3.0,2.765754,48.855891,12,2019,4038.4615384615386
2722725,2019-1138388,2019-12-18,Vente,235000.0,RUE DE L EPINETTE,77268,Magny-le-Hongre,1,Appartement,63.0,3.0,2.814431,48.865729,12,2019,3730.15873015873
2722777,2019-1138411,2019-12-09,Vente,241550.0,AV THIBAUD DE CHAMPAGNE,77111,Chessy,1,Appartement,67.0,3.0,2.764946,48.878896,12,2019,3605.223880597015
2722817,2019-1138433,2019-11-25,Vente,169000.0,AV DES FRENES,77307,Montévrain,1,Appartement,31.0,2.0,2.759956,48.871348,11,2019,5451.612903225807
2722820,2019-1138435,2019-11-27,Vente,172000.0,RUE DE BRUXELLES,77307,Montévrain,1,Appartement,45.0,2.0,2.762698,48.855472,11,2019,3822.222222222222
2722872,2019-1138465,2019-12-17,Vente,170000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,40.0,2.0,2.758432,48.866784,12,2019,4250.0
2722878,2019-1138469,2019-12-19,Vente,105000.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,22.0,1.0,2.76756,48.853979,12,2019,4772.727272727273
2722982,2019-1138521,2019-12-11,Vente,187500.0,RUE DE LA CHARBONNIERE,77307,Montévrain,1,Appartement,43.0,2.0,2.765754,48.855891,12,2019,4360.46511627907
2723010,2019-1138535,2019-12-20,Vente,240000.0,RUE DU CLOS GIRARD,77111,Chessy,1,Appartement,58.0,3.0,2.772804,48.879199,12,2019,4137.931034482759
2723057,2019-1138562,2019-12-09,Vente,149000.0,AV FRANCOIS MITTERRAND,77307,Montévrain,1,Appartement,52.0,2.0,2.759493,48.866719,12,2019,2865.3846153846152
2723142,2019-1138601,2019-12-18,Vente,254000.0,RUE DES MURONS,77018,Bailly-Romainvilliers,1,Appartement,66.0,3.0,2.828706,48.853996,12,2019,3848.4848484848485
2723184,2019-1138622,2019-12-23,Vente,108000.0,SQ PAUL GAUGUIN,77268,Magny-le-Hongre,1,Appartement,19.0,1.0,2.812375,48.862491,12,2019,5684.210526315789
2723335,2019-1138700,2019-12-20,Vente,358223.0,CRS DU TAGE,77449,Serris,1,Appartement,87.0,4.0,2.786913,48.854067,12,2019,4117.505747126437
2723400,2019-1138732,2019-12-21,Vente,159000.0,PL D AMILLY,77449,Serris,1,Appartement,34.0,2.0,2.787103,48.843547,12,2019,4676.470588235294
2723402,2019-1138733,2019-12-20,Vente,143000.0,RUE DES ANDAINS,77268,Magny-le-Hongre,1,Appartement,33.0,1.0,2.81236,48.865247,12,2019,4333.333333333333
2723440,2019-1138756,2019-12-30,Vente,210000.0,RUE DU BOIS DE TROU,77018,Bailly-Romainvilliers,1,Appartement,53.0,3.0,2.820078,48.849716,12,2019,3962.264150943396
2723598,2019-1138806,2019-12-23,Vente,336000.0,RUE DES FERMES,77111,Chessy,2,Appartement,64.0,3.0,2.76691,48.877187,12,2019,5250.0
2723601,2019-1138806,2019-12-23,Vente,336000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,56.0,3.0,2.772108,48.855764,12,2019,6000.0
2723605,2019-1138809,2019-12-17,Vente,259000.0,AV FRANCOIS MITTERRAND,77307,Montévrain,1,Appartement,65.0,3.0,2.7621,48.866946,12,2019,3984.6153846153848
2723700,2019-1138851,2019-12-20,Vente,150000.0,AV FRANCOIS MITTERRAND,77307,Montévrain,1,Appartement,24.0,1.0,2.7621,48.866946,12,2019,6250.0
2723848,2019-1138914,2019-12-11,Vente,215000.0,RUE DES CAMPANULES,77268,Magny-le-Hongre,1,Appartement,58.0,3.0,2.814437,48.86529,12,2019,3706.896551724138
2724031,2019-1139005,2019-12-26,Vente,242000.0,AV THIBAUD DE CHAMPAGNE,77111,Chessy,1,Appartement,65.0,3.0,2.764946,48.878896,12,2019,3723.076923076923
2724087,2019-1139033,2019-12-26,Vente,299000.0,AV DES FRENES,77307,Montévrain,1,Appartement,79.0,4.0,2.759956,48.871348,12,2019,3784.8101265822784
2724098,2019-1139039,2019-12-24,Vente,145000.0,PL DE L EUROPE,77018,Bailly-Romainvilliers,1,Appartement,30.0,1.0,2.820184,48.850697,12,2019,4833.333333333333
2724244,2019-1139087,2019-12-20,Vente,310000.0,AV DE LA SOCIETE DES NATIONS,77307,Montévrain,1,Appartement,87.0,4.0,2.760658,48.85677,12,2019,3563.2183908045977
2725646,2019-1139308,2019-12-30,Vente,145974.0,CRS DU DANUBE,77449,Serris,1,Appartement,31.0,2.0,2.778785,48.85645,12,2019,4708.8387096774195
2725689,2019-1139335,2019-12-13,Vente,260000.0,RUE DE LA GALMY,77111,Chessy,1,Appartement,65.0,3.0,2.772307,48.856432,12,2019,4000.0
